key_resp_2.keys,key_resp_2.rt,key_resp.keys,key_resp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,trials.order,Sure,OptionOne,OptionTwo,Risk,Risk2,AmbiguityBarH,Ambiguity,SureXPos,RiskXPos,OptionOneXPos,OptionTwoXPos,RiskX,participant,date,expName,psychopyVersion,OS,frameRate
space,8.430000305,right,61.99900007,1,0,160,117,1,159,-50,-50,0,38,38,0.156,24,-0.5,0.5,0.5,0.5,0.5,,2020-06-28_09h43.28.056,Tymula Experiment,3.2.3,Win32,60
,,left,8.919000149,1,0,160,7,1,159,5,5,0,13,13,0.481,74,-0.5,0.5,0.5,0.5,0.5,,2020-06-28_09h43.28.056,Tymula Experiment,3.2.3,Win32,60
,,right,8.85400033,1,0,160,144,1,159,-125,-125,0,13,87,0,0,-0.5,0.5,0.5,0.5,0.5,,2020-06-28_09h43.28.056,Tymula Experiment,3.2.3,Win32,60
,,right,13.63700008,1,0,160,94,1,159,-20,-20,0,25,25,0.325,50,-0.5,0.5,0.5,0.5,0.5,,2020-06-28_09h43.28.056,Tymula Experiment,3.2.3,Win32,60
,,right,4.33100009,1,0,160,47,1,159,8,8,0,13,13,0.481,74,0.5,-0.5,-0.5,-0.5,-0.5,,2020-06-28_09h43.28.056,Tymula Experiment,3.2.3,Win32,60
,,right,4.625,1,0,160,70,1,159,20,20,0,25,25,0.325,50,0.5,-0.5,-0.5,-0.5,-0.5,,2020-06-28_09h43.28.056,Tymula Experiment,3.2.3,Win32,60
,,left,5.457000017,1,0,160,140,1,159,125,125,0,75,25,0,0,-0.5,0.5,0.5,0.5,0.5,,2020-06-28_09h43.28.056,Tymula Experiment,3.2.3,Win32,60
,,right,6.122000217,1,0,160,40,1,159,8,8,0,13,87,0,0,0.5,-0.5,-0.5,-0.5,-0.5,,2020-06-28_09h43.28.056,Tymula Experiment,3.2.3,Win32,60
,,right,4.021000147,1,0,160,155,1,159,-125,-125,0,50,50,0,0,-0.5,0.5,0.5,0.5,0.5,,2020-06-28_09h43.28.056,Tymula Experiment,3.2.3,Win32,60
,,right,3.925000191,1,0,160,143,1,159,125,125,0,13,13,0.481,74,0.5,-0.5,-0.5,-0.5,-0.5,,2020-06-28_09h43.28.056,Tymula Experiment,3.2.3,Win32,60
,,left,5.430000067,1,0,160,2,1,159,5,5,0,38,62,0,0,-0.5,0.5,0.5,0.5,0.5,,2020-06-28_09h43.28.056,Tymula Experiment,3.2.3,Win32,60
,,right,2.571000099,1,0,160,129,1,159,125,125,0,25,75,0,0,0.5,-0.5,-0.5,-0.5,-0.5,,2020-06-28_09h43.28.056,Tymula Experiment,3.2.3,Win32,60
,,left,9.123000145,1,0,160,41,1,159,8,8,0,25,75,0,0,-0.5,0.5,0.5,0.5,0.5,,2020-06-28_09h43.28.056,Tymula Experiment,3.2.3,Win32,60
,,left,8.768000126,1,0,160,152,1,159,-125,-125,0,13,87,0,0,0.5,-0.5,-0.5,-0.5,-0.5,,2020-06-28_09h43.28.056,Tymula Experiment,3.2.3,Win32,60
,,left,5.059000254,1,0,160,43,1,159,8,8,0,50,50,0,0,-0.5,0.5,0.5,0.5,0.5,,2020-06-28_09h43.28.056,Tymula Experiment,3.2.3,Win32,60
,,right,3.583000183,1,0,160,18,1,159,-5,-5,0,38,62,0,0,-0.5,0.5,0.5,0.5,0.5,,2020-06-28_09h43.28.056,Tymula Experiment,3.2.3,Win32,60
,,right,4.688000202,1,0,160,67,1,159,20,20,0,50,50,0,0,0.5,-0.5,-0.5,-0.5,-0.5,,2020-06-28_09h43.28.056,Tymula Experiment,3.2.3,Win32,60
,,right,3.555000067,1,0,160,146,1,159,-125,-125,0,38,62,0,0,-0.5,0.5,0.5,0.5,0.5,,2020-06-28_09h43.28.056,Tymula Experiment,3.2.3,Win32,60
,,right,3.600000143,1,0,160,153,1,159,-125,-125,0,25,75,0,0,-0.5,0.5,0.5,0.5,0.5,,2020-06-28_09h43.28.056,Tymula Experiment,3.2.3,Win32,60
,,left,4.110000134,1,0,160,5,1,159,5,5,0,38,38,0.156,24,-0.5,0.5,0.5,0.5,0.5,,2020-06-28_09h43.28.056,Tymula Experiment,3.2.3,Win32,60
,,right,2.353000164,1,0,160,156,1,159,-125,-125,0,75,25,0,0,-0.5,0.5,0.5,0.5,0.5,,2020-06-28_09h43.28.056,Tymula Experiment,3.2.3,Win32,60
,,right,3.353000164,1,0,160,131,1,159,125,125,0,50,50,0,0,0.5,-0.5,-0.5,-0.5,-0.5,,2020-06-28_09h43.28.056,Tymula Experiment,3.2.3,Win32,60
,,left,2.485000134,1,0,160,118,1,159,-50,-50,0,25,25,0.325,50,0.5,-0.5,-0.5,-0.5,-0.5,,2020-06-28_09h43.28.056,Tymula Experiment,3.2.3,Win32,60
,,right,2.239000082,1,0,160,109,1,159,50,50,0,38,38,0.156,24,0.5,-0.5,-0.5,-0.5,-0.5,,2020-06-28_09h43.28.056,Tymula Experiment,3.2.3,Win32,60
,,left,2.944000244,1,0,160,137,1,159,125,125,0,25,75,0,0,-0.5,0.5,0.5,0.5,0.5,,2020-06-28_09h43.28.056,Tymula Experiment,3.2.3,Win32,60
,,right,2.855000019,1,0,160,106,1,159,50,50,0,38,62,0,0,0.5,-0.5,-0.5,-0.5,-0.5,,2020-06-28_09h43.28.056,Tymula Experiment,3.2.3,Win32,60
,,right,3.858000278,1,0,160,6,1,159,5,5,0,25,25,0.325,50,0.5,-0.5,-0.5,-0.5,-0.5,,2020-06-28_09h43.28.056,Tymula Experiment,3.2.3,Win32,60
,,left,2.774000168,1,0,160,88,1,159,-20,-20,0,13,87,0,0,0.5,-0.5,-0.5,-0.5,-0.5,,2020-06-28_09h43.28.056,Tymula Experiment,3.2.3,Win32,60
,,right,4.86500001,1,0,160,3,1,159,5,5,0,50,50,0,0,0.5,-0.5,-0.5,-0.5,-0.5,,2020-06-28_09h43.28.056,Tymula Experiment,3.2.3,Win32,60
,,left,3.296000242,1,0,160,64,1,159,20,20,0,13,87,0,0,-0.5,0.5,0.5,0.5,0.5,,2020-06-28_09h43.28.056,Tymula Experiment,3.2.3,Win32,60
,,left,4.406000376,1,0,160,49,1,159,-8,-8,0,25,75,0,0,0.5,-0.5,-0.5,-0.5,-0.5,,2020-06-28_09h43.28.056,Tymula Experiment,3.2.3,Win32,60
,,left,3.178000212,1,0,160,100,1,159,50,50,0,75,25,0,0,-0.5,0.5,0.5,0.5,0.5,,2020-06-28_09h43.28.056,Tymula Experiment,3.2.3,Win32,60
,,left,3.967000246,1,0,160,93,1,159,-20,-20,0,38,38,0.156,24,0.5,-0.5,-0.5,-0.5,-0.5,,2020-06-28_09h43.28.056,Tymula Experiment,3.2.3,Win32,60
,,left,2.687999964,1,0,160,9,1,159,5,5,0,25,75,0,0,-0.5,0.5,0.5,0.5,0.5,,2020-06-28_09h43.28.056,Tymula Experiment,3.2.3,Win32,60
,,right,2.160000086,1,0,160,116,1,159,-50,-50,0,75,25,0,0,-0.5,0.5,0.5,0.5,0.5,,2020-06-28_09h43.28.056,Tymula Experiment,3.2.3,Win32,60
,,right,3.351000309,1,0,160,126,1,159,-50,-50,0,25,25,0.325,50,-0.5,0.5,0.5,0.5,0.5,,2020-06-28_09h43.28.056,Tymula Experiment,3.2.3,Win32,60
,,left,4.132000208,1,0,160,81,1,159,-20,-20,0,25,75,0,0,0.5,-0.5,-0.5,-0.5,-0.5,,2020-06-28_09h43.28.056,Tymula Experiment,3.2.3,Win32,60
,,left,2.914000273,1,0,160,12,1,159,5,5,0,75,25,0,0,-0.5,0.5,0.5,0.5,0.5,,2020-06-28_09h43.28.056,Tymula Experiment,3.2.3,Win32,60
