key_resp_2.keys,key_resp_2.rt,key_resp.keys,key_resp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,trials.order,Sure,OptionOne,OptionTwo,Risk,Risk2,AmbiguityBarH,Ambiguity,SureXPos,RiskXPos,OptionOneXPos,OptionTwoXPos,RiskX,participant,date,expName,psychopyVersion,OS,frameRate
space,8.98300004,left,29.1400001,1,0,160,13,1,159,5,5,0,38,38,0.156,24,0.5,-0.5,-0.5,-0.5,-0.5,eye,2020-06-29_12h55.19.319,Tymula Experiment,3.2.3,Win32,60
,,left,15.91800022,1,0,160,118,1,159,-50,-50,0,25,25,0.325,50,0.5,-0.5,-0.5,-0.5,-0.5,eye,2020-06-29_12h55.19.319,Tymula Experiment,3.2.3,Win32,60
,,left,8.092999935,1,0,160,47,1,159,8,8,0,13,13,0.481,74,0.5,-0.5,-0.5,-0.5,-0.5,eye,2020-06-29_12h55.19.319,Tymula Experiment,3.2.3,Win32,60
,,right,2.25,1,0,160,134,1,159,125,125,0,25,25,0.325,50,0.5,-0.5,-0.5,-0.5,-0.5,eye,2020-06-29_12h55.19.319,Tymula Experiment,3.2.3,Win32,60
,,right,2.186000109,1,0,160,131,1,159,125,125,0,50,50,0,0,0.5,-0.5,-0.5,-0.5,-0.5,eye,2020-06-29_12h55.19.319,Tymula Experiment,3.2.3,Win32,60
,,left,2.379999876,1,0,160,98,1,159,50,50,0,38,62,0,0,-0.5,0.5,0.5,0.5,0.5,eye,2020-06-29_12h55.19.319,Tymula Experiment,3.2.3,Win32,60
,,left,2.878999949,1,0,160,107,1,159,50,50,0,50,50,0,0,-0.5,0.5,0.5,0.5,0.5,eye,2020-06-29_12h55.19.319,Tymula Experiment,3.2.3,Win32,60
,,right,4.134000063,1,0,160,96,1,159,50,50,0,13,87,0,0,-0.5,0.5,0.5,0.5,0.5,eye,2020-06-29_12h55.19.319,Tymula Experiment,3.2.3,Win32,60
,,right,2.640000105,1,0,160,79,1,159,20,20,0,13,13,0.481,74,0.5,-0.5,-0.5,-0.5,-0.5,eye,2020-06-29_12h55.19.319,Tymula Experiment,3.2.3,Win32,60
,,right,7.578999996,1,0,160,155,1,159,-125,-125,0,50,50,0,0,-0.5,0.5,0.5,0.5,0.5,eye,2020-06-29_12h55.19.319,Tymula Experiment,3.2.3,Win32,60
