key_resp_2.keys,key_resp_2.rt,key_resp.keys,key_resp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,trials.order,Sure,OptionOne,OptionTwo,Risk,Risk2,AmbiguityBarH,Ambiguity,SureXPos,RiskXPos,OptionOneXPos,OptionTwoXPos,RiskX,participant,date,expName,psychopyVersion,OS,frameRate
,,left,1.628000021,1,0,160,145,1,159,-125,-125,0,25,75,0,0,0.5,-0.5,-0.5,-0.5,-0.5,level,2020-09-18_09h26.10.967,Tymula Experiment,3.2.3,Win32,60
,,left,2.684999704,1,0,160,34,1,159,8,8,0,38,62,0,0,-0.5,0.5,0.5,0.5,0.5,level,2020-09-18_09h26.10.967,Tymula Experiment,3.2.3,Win32,60
,,left,2.43599987,1,0,160,102,1,159,50,50,0,25,25,0.325,50,0.5,-0.5,-0.5,-0.5,-0.5,level,2020-09-18_09h26.10.967,Tymula Experiment,3.2.3,Win32,60
,,left,3.922999859,1,0,160,53,1,159,-8,-8,0,38,38,0.156,24,-0.5,0.5,0.5,0.5,0.5,level,2020-09-18_09h26.10.967,Tymula Experiment,3.2.3,Win32,60
,,right,3.570999861,1,0,160,56,1,159,-8,-8,0,13,87,0,0,0.5,-0.5,-0.5,-0.5,-0.5,level,2020-09-18_09h26.10.967,Tymula Experiment,3.2.3,Win32,60
,,left,3.69299984,1,0,160,7,1,159,5,5,0,13,13,0.481,74,-0.5,0.5,0.5,0.5,0.5,level,2020-09-18_09h26.10.967,Tymula Experiment,3.2.3,Win32,60
,,right,3.974999905,1,0,160,105,1,159,50,50,0,25,75,0,0,-0.5,0.5,0.5,0.5,0.5,level,2020-09-18_09h26.10.967,Tymula Experiment,3.2.3,Win32,60
,,right,4.806999922,1,0,160,147,1,159,-125,-125,0,50,50,0,0,0.5,-0.5,-0.5,-0.5,-0.5,level,2020-09-18_09h26.10.967,Tymula Experiment,3.2.3,Win32,60
,,right,1.85800004,1,0,160,95,1,159,-20,-20,0,13,13,0.481,74,0.5,-0.5,-0.5,-0.5,-0.5,level,2020-09-18_09h26.10.967,Tymula Experiment,3.2.3,Win32,60
,,right,1.769999743,1,0,160,17,1,159,-5,-5,0,25,75,0,0,0.5,-0.5,-0.5,-0.5,-0.5,level,2020-09-18_09h26.10.967,Tymula Experiment,3.2.3,Win32,60
,,left,2.332999945,1,0,160,65,1,159,20,20,0,25,75,0,0,0.5,-0.5,-0.5,-0.5,-0.5,level,2020-09-18_09h26.10.967,Tymula Experiment,3.2.3,Win32,60
,,left,3.819999695,1,0,160,134,1,159,125,125,0,25,25,0.325,50,0.5,-0.5,-0.5,-0.5,-0.5,level,2020-09-18_09h26.10.967,Tymula Experiment,3.2.3,Win32,60
,,left,2.497999907,1,0,160,126,1,159,-50,-50,0,25,25,0.325,50,-0.5,0.5,0.5,0.5,0.5,level,2020-09-18_09h26.10.967,Tymula Experiment,3.2.3,Win32,60
,,right,2.332999945,1,0,160,44,1,159,8,8,0,75,25,0,0,-0.5,0.5,0.5,0.5,0.5,level,2020-09-18_09h26.10.967,Tymula Experiment,3.2.3,Win32,60
,,right,1.980999947,1,0,160,58,1,159,-8,-8,0,38,62,0,0,0.5,-0.5,-0.5,-0.5,-0.5,level,2020-09-18_09h26.10.967,Tymula Experiment,3.2.3,Win32,60
,,left,2.987999916,1,0,160,109,1,159,50,50,0,38,38,0.156,24,0.5,-0.5,-0.5,-0.5,-0.5,level,2020-09-18_09h26.10.967,Tymula Experiment,3.2.3,Win32,60
,,right,3.146999836,1,0,160,14,1,159,5,5,0,25,25,0.325,50,-0.5,0.5,0.5,0.5,0.5,level,2020-09-18_09h26.10.967,Tymula Experiment,3.2.3,Win32,60
,,right,1.16899991,1,0,160,123,1,159,-50,-50,0,50,50,0,0,-0.5,0.5,0.5,0.5,0.5,level,2020-09-18_09h26.10.967,Tymula Experiment,3.2.3,Win32,60
,,left,2.782999754,1,0,160,159,1,159,-125,-125,0,13,13,0.481,74,0.5,-0.5,-0.5,-0.5,-0.5,level,2020-09-18_09h26.10.967,Tymula Experiment,3.2.3,Win32,60
,,right,6.568999767,1,0,160,91,1,159,-20,-20,0,50,50,0,0,-0.5,0.5,0.5,0.5,0.5,level,2020-09-18_09h26.10.967,Tymula Experiment,3.2.3,Win32,60
,,left,9.323999882,1,0,160,140,1,159,125,125,0,75,25,0,0,-0.5,0.5,0.5,0.5,0.5,level,2020-09-18_09h26.10.967,Tymula Experiment,3.2.3,Win32,60
,,left,3.787999868,1,0,160,2,1,159,5,5,0,38,62,0,0,-0.5,0.5,0.5,0.5,0.5,level,2020-09-18_09h26.10.967,Tymula Experiment,3.2.3,Win32,60
,,right,2.533999681,1,0,160,46,1,159,8,8,0,25,25,0.325,50,-0.5,0.5,0.5,0.5,0.5,level,2020-09-18_09h26.10.967,Tymula Experiment,3.2.3,Win32,60
,,right,2.152999878,1,0,160,107,1,159,50,50,0,50,50,0,0,-0.5,0.5,0.5,0.5,0.5,level,2020-09-18_09h26.10.967,Tymula Experiment,3.2.3,Win32,60
,,left,2.578999758,1,0,160,124,1,159,-50,-50,0,75,25,0,0,-0.5,0.5,0.5,0.5,0.5,level,2020-09-18_09h26.10.967,Tymula Experiment,3.2.3,Win32,60
,,right,3.820999861,1,0,160,100,1,159,50,50,0,75,25,0,0,-0.5,0.5,0.5,0.5,0.5,level,2020-09-18_09h26.10.967,Tymula Experiment,3.2.3,Win32,60
,,left,2.316999674,1,0,160,26,1,159,-5,-5,0,38,62,0,0,0.5,-0.5,-0.5,-0.5,-0.5,level,2020-09-18_09h26.10.967,Tymula Experiment,3.2.3,Win32,60
,,left,3.201999903,1,0,160,75,1,159,20,20,0,50,50,0,0,-0.5,0.5,0.5,0.5,0.5,level,2020-09-18_09h26.10.967,Tymula Experiment,3.2.3,Win32,60
,,left,3.480999947,1,0,160,51,1,159,-8,-8,0,50,50,0,0,0.5,-0.5,-0.5,-0.5,-0.5,level,2020-09-18_09h26.10.967,Tymula Experiment,3.2.3,Win32,60
,,right,3.714999914,1,0,160,47,1,159,8,8,0,13,13,0.481,74,0.5,-0.5,-0.5,-0.5,-0.5,level,2020-09-18_09h26.10.967,Tymula Experiment,3.2.3,Win32,60
,,right,2.802999735,1,0,160,110,1,159,50,50,0,25,25,0.325,50,-0.5,0.5,0.5,0.5,0.5,level,2020-09-18_09h26.10.967,Tymula Experiment,3.2.3,Win32,60
,,right,2.681999922,1,0,160,69,1,159,20,20,0,38,38,0.156,24,-0.5,0.5,0.5,0.5,0.5,level,2020-09-18_09h26.10.967,Tymula Experiment,3.2.3,Win32,60
,,left,5.495999813,1,0,160,128,1,159,125,125,0,13,87,0,0,-0.5,0.5,0.5,0.5,0.5,level,2020-09-18_09h26.10.967,Tymula Experiment,3.2.3,Win32,60
,,right,5.115999699,1,0,160,1,1,159,5,5,0,25,75,0,0,0.5,-0.5,-0.5,-0.5,-0.5,level,2020-09-18_09h26.10.967,Tymula Experiment,3.2.3,Win32,60
,,left,2.63599968,1,0,160,18,1,159,-5,-5,0,38,62,0,0,-0.5,0.5,0.5,0.5,0.5,level,2020-09-18_09h26.10.967,Tymula Experiment,3.2.3,Win32,60
,,left,5.345999718,1,0,160,158,1,159,-125,-125,0,25,25,0.325,50,-0.5,0.5,0.5,0.5,0.5,level,2020-09-18_09h26.10.967,Tymula Experiment,3.2.3,Win32,60
,,right,3.648999691,1,0,160,146,1,159,-125,-125,0,38,62,0,0,-0.5,0.5,0.5,0.5,0.5,level,2020-09-18_09h26.10.967,Tymula Experiment,3.2.3,Win32,60
,,right,2.104999781,1,0,160,89,1,159,-20,-20,0,25,75,0,0,-0.5,0.5,0.5,0.5,0.5,level,2020-09-18_09h26.10.967,Tymula Experiment,3.2.3,Win32,60
,,left,5.087999821,1,0,160,130,1,159,125,125,0,38,62,0,0,-0.5,0.5,0.5,0.5,0.5,level,2020-09-18_09h26.10.967,Tymula Experiment,3.2.3,Win32,60
,,right,2.049999714,1,0,160,98,1,159,50,50,0,38,62,0,0,-0.5,0.5,0.5,0.5,0.5,level,2020-09-18_09h26.10.967,Tymula Experiment,3.2.3,Win32,60
,,right,4.069999933,1,0,160,142,1,159,125,125,0,25,25,0.325,50,-0.5,0.5,0.5,0.5,0.5,level,2020-09-18_09h26.10.967,Tymula Experiment,3.2.3,Win32,60
,,right,2.399999857,1,0,160,12,1,159,5,5,0,75,25,0,0,-0.5,0.5,0.5,0.5,0.5,level,2020-09-18_09h26.10.967,Tymula Experiment,3.2.3,Win32,60
,,right,1.174999714,1,0,160,96,1,159,50,50,0,13,87,0,0,-0.5,0.5,0.5,0.5,0.5,level,2020-09-18_09h26.10.967,Tymula Experiment,3.2.3,Win32,60
,,left,2.545999765,1,0,160,22,1,159,-5,-5,0,25,25,0.325,50,0.5,-0.5,-0.5,-0.5,-0.5,level,2020-09-18_09h26.10.967,Tymula Experiment,3.2.3,Win32,60
,,right,2.227999926,1,0,160,86,1,159,-20,-20,0,25,25,0.325,50,0.5,-0.5,-0.5,-0.5,-0.5,level,2020-09-18_09h26.10.967,Tymula Experiment,3.2.3,Win32,60
,,left,3.249999762,1,0,160,72,1,159,20,20,0,13,87,0,0,0.5,-0.5,-0.5,-0.5,-0.5,level,2020-09-18_09h26.10.967,Tymula Experiment,3.2.3,Win32,60
,,left,4.154999733,1,0,160,131,1,159,125,125,0,50,50,0,0,0.5,-0.5,-0.5,-0.5,-0.5,level,2020-09-18_09h26.10.967,Tymula Experiment,3.2.3,Win32,60
,,left,3.220000029,1,0,160,3,1,159,5,5,0,50,50,0,0,0.5,-0.5,-0.5,-0.5,-0.5,level,2020-09-18_09h26.10.967,Tymula Experiment,3.2.3,Win32,60
,,right,2.240999937,1,0,160,117,1,159,-50,-50,0,38,38,0.156,24,-0.5,0.5,0.5,0.5,0.5,level,2020-09-18_09h26.10.967,Tymula Experiment,3.2.3,Win32,60
,,left,6.482999802,1,0,160,76,1,159,20,20,0,75,25,0,0,-0.5,0.5,0.5,0.5,0.5,level,2020-09-18_09h26.10.967,Tymula Experiment,3.2.3,Win32,60
,,left,4.895999908,1,0,160,127,1,159,-50,-50,0,13,13,0.481,74,0.5,-0.5,-0.5,-0.5,-0.5,level,2020-09-18_09h26.10.967,Tymula Experiment,3.2.3,Win32,60
,,left,5.2099998,1,0,160,104,1,159,50,50,0,13,87,0,0,0.5,-0.5,-0.5,-0.5,-0.5,level,2020-09-18_09h26.10.967,Tymula Experiment,3.2.3,Win32,60
,,left,3.481999874,1,0,160,5,1,159,5,5,0,38,38,0.156,24,-0.5,0.5,0.5,0.5,0.5,level,2020-09-18_09h26.10.967,Tymula Experiment,3.2.3,Win32,60
,,right,4.67599988,1,0,160,25,1,159,-5,-5,0,25,75,0,0,-0.5,0.5,0.5,0.5,0.5,level,2020-09-18_09h26.10.967,Tymula Experiment,3.2.3,Win32,60
,,left,2.797999859,1,0,160,141,1,159,125,125,0,38,38,0.156,24,0.5,-0.5,-0.5,-0.5,-0.5,level,2020-09-18_09h26.10.967,Tymula Experiment,3.2.3,Win32,60
,,right,2.688999891,1,0,160,113,1,159,-50,-50,0,25,75,0,0,0.5,-0.5,-0.5,-0.5,-0.5,level,2020-09-18_09h26.10.967,Tymula Experiment,3.2.3,Win32,60
,,left,1.994999886,1,0,160,92,1,159,-20,-20,0,75,25,0,0,-0.5,0.5,0.5,0.5,0.5,level,2020-09-18_09h26.10.967,Tymula Experiment,3.2.3,Win32,60
,,right,1.528999805,1,0,160,85,1,159,-20,-20,0,38,38,0.156,24,-0.5,0.5,0.5,0.5,0.5,level,2020-09-18_09h26.10.967,Tymula Experiment,3.2.3,Win32,60
,,left,1.363999844,1,0,160,50,1,159,-8,-8,0,38,62,0,0,-0.5,0.5,0.5,0.5,0.5,level,2020-09-18_09h26.10.967,Tymula Experiment,3.2.3,Win32,60
,,left,1.211999893,1,0,160,32,1,159,8,8,0,13,87,0,0,-0.5,0.5,0.5,0.5,0.5,level,2020-09-18_09h26.10.967,Tymula Experiment,3.2.3,Win32,60
,,left,4.408999681,1,0,160,119,1,159,-50,-50,0,13,13,0.481,74,-0.5,0.5,0.5,0.5,0.5,level,2020-09-18_09h26.10.967,Tymula Experiment,3.2.3,Win32,60
,,left,2.063999891,1,0,160,62,1,159,-8,-8,0,25,25,0.325,50,-0.5,0.5,0.5,0.5,0.5,level,2020-09-18_09h26.10.967,Tymula Experiment,3.2.3,Win32,60
,,left,1.782999754,1,0,160,148,1,159,-125,-125,0,75,25,0,0,-0.5,0.5,0.5,0.5,0.5,level,2020-09-18_09h26.10.967,Tymula Experiment,3.2.3,Win32,60
,,left,1.292999983,1,0,160,82,1,159,-20,-20,0,38,62,0,0,-0.5,0.5,0.5,0.5,0.5,level,2020-09-18_09h26.10.967,Tymula Experiment,3.2.3,Win32,60
,,left,2.732999802,1,0,160,133,1,159,125,125,0,38,38,0.156,24,-0.5,0.5,0.5,0.5,0.5,level,2020-09-18_09h26.10.967,Tymula Experiment,3.2.3,Win32,60
,,left,3.031999826,1,0,160,157,1,159,-125,-125,0,38,38,0.156,24,0.5,-0.5,-0.5,-0.5,-0.5,level,2020-09-18_09h26.10.967,Tymula Experiment,3.2.3,Win32,60
,,right,3.872999907,1,0,160,135,1,159,125,125,0,13,13,0.481,74,-0.5,0.5,0.5,0.5,0.5,level,2020-09-18_09h26.10.967,Tymula Experiment,3.2.3,Win32,60
,,left,1.440999985,1,0,160,155,1,159,-125,-125,0,50,50,0,0,-0.5,0.5,0.5,0.5,0.5,level,2020-09-18_09h26.10.967,Tymula Experiment,3.2.3,Win32,60
,,left,1.561999798,1,0,160,30,1,159,-5,-5,0,25,25,0.325,50,-0.5,0.5,0.5,0.5,0.5,level,2020-09-18_09h26.10.967,Tymula Experiment,3.2.3,Win32,60
,,left,4.273999929,1,0,160,49,1,159,-8,-8,0,25,75,0,0,0.5,-0.5,-0.5,-0.5,-0.5,level,2020-09-18_09h26.10.967,Tymula Experiment,3.2.3,Win32,60
,,left,1.348999739,1,0,160,52,1,159,-8,-8,0,75,25,0,0,-0.5,0.5,0.5,0.5,0.5,level,2020-09-18_09h26.10.967,Tymula Experiment,3.2.3,Win32,60
,,left,1.898000002,1,0,160,0,1,159,5,5,0,13,87,0,0,-0.5,0.5,0.5,0.5,0.5,level,2020-09-18_09h26.10.967,Tymula Experiment,3.2.3,Win32,60
,,right,2.051999807,1,0,160,144,1,159,-125,-125,0,13,87,0,0,-0.5,0.5,0.5,0.5,0.5,level,2020-09-18_09h26.10.967,Tymula Experiment,3.2.3,Win32,60
,,right,2.32799983,1,0,160,137,1,159,125,125,0,25,75,0,0,-0.5,0.5,0.5,0.5,0.5,level,2020-09-18_09h26.10.967,Tymula Experiment,3.2.3,Win32,60
,,left,7.389999866,1,0,160,81,1,159,-20,-20,0,25,75,0,0,0.5,-0.5,-0.5,-0.5,-0.5,level,2020-09-18_09h26.10.967,Tymula Experiment,3.2.3,Win32,60
,,right,3.628000021,1,0,160,116,1,159,-50,-50,0,75,25,0,0,-0.5,0.5,0.5,0.5,0.5,level,2020-09-18_09h26.10.967,Tymula Experiment,3.2.3,Win32,60
,,right,1.636999846,1,0,160,97,1,159,50,50,0,25,75,0,0,0.5,-0.5,-0.5,-0.5,-0.5,level,2020-09-18_09h26.10.967,Tymula Experiment,3.2.3,Win32,60
,,right,1.322999716,1,0,160,66,1,159,20,20,0,38,62,0,0,-0.5,0.5,0.5,0.5,0.5,level,2020-09-18_09h26.10.967,Tymula Experiment,3.2.3,Win32,60
,,left,3.214999676,1,0,160,94,1,159,-20,-20,0,25,25,0.325,50,-0.5,0.5,0.5,0.5,0.5,level,2020-09-18_09h26.10.967,Tymula Experiment,3.2.3,Win32,60
,,right,3.453999758,1,0,160,33,1,159,8,8,0,25,75,0,0,0.5,-0.5,-0.5,-0.5,-0.5,level,2020-09-18_09h26.10.967,Tymula Experiment,3.2.3,Win32,60
,,left,2.948999882,1,0,160,112,1,159,-50,-50,0,13,87,0,0,-0.5,0.5,0.5,0.5,0.5,level,2020-09-18_09h26.10.967,Tymula Experiment,3.2.3,Win32,60
,,left,2.64199996,1,0,160,27,1,159,-5,-5,0,50,50,0,0,-0.5,0.5,0.5,0.5,0.5,level,2020-09-18_09h26.10.967,Tymula Experiment,3.2.3,Win32,60
,,left,4.823999882,1,0,160,54,1,159,-8,-8,0,25,25,0.325,50,0.5,-0.5,-0.5,-0.5,-0.5,level,2020-09-18_09h26.10.967,Tymula Experiment,3.2.3,Win32,60
,,right,3.446999788,1,0,160,24,1,159,-5,-5,0,13,87,0,0,0.5,-0.5,-0.5,-0.5,-0.5,level,2020-09-18_09h26.10.967,Tymula Experiment,3.2.3,Win32,60
,,left,5.376999855,1,0,160,60,1,159,-8,-8,0,75,25,0,0,-0.5,0.5,0.5,0.5,0.5,level,2020-09-18_09h26.10.967,Tymula Experiment,3.2.3,Win32,60
,,left,2.51699996,1,0,160,132,1,159,125,125,0,75,25,0,0,-0.5,0.5,0.5,0.5,0.5,level,2020-09-18_09h26.10.967,Tymula Experiment,3.2.3,Win32,60
,,left,2.93599987,1,0,160,125,1,159,-50,-50,0,38,38,0.156,24,0.5,-0.5,-0.5,-0.5,-0.5,level,2020-09-18_09h26.10.967,Tymula Experiment,3.2.3,Win32,60
,,right,2.877999783,1,0,160,67,1,159,20,20,0,50,50,0,0,0.5,-0.5,-0.5,-0.5,-0.5,level,2020-09-18_09h26.10.967,Tymula Experiment,3.2.3,Win32,60
,,right,1.933999777,1,0,160,138,1,159,125,125,0,38,62,0,0,0.5,-0.5,-0.5,-0.5,-0.5,level,2020-09-18_09h26.10.967,Tymula Experiment,3.2.3,Win32,60
,,left,2.030999899,1,0,160,55,1,159,-8,-8,0,13,13,0.481,74,-0.5,0.5,0.5,0.5,0.5,level,2020-09-18_09h26.10.967,Tymula Experiment,3.2.3,Win32,60
,,right,3.504999876,1,0,160,143,1,159,125,125,0,13,13,0.481,74,0.5,-0.5,-0.5,-0.5,-0.5,level,2020-09-18_09h26.10.967,Tymula Experiment,3.2.3,Win32,60
,,left,2.976999998,1,0,160,151,1,159,-125,-125,0,13,13,0.481,74,-0.5,0.5,0.5,0.5,0.5,level,2020-09-18_09h26.10.967,Tymula Experiment,3.2.3,Win32,60
,,left,2.985999823,1,0,160,153,1,159,-125,-125,0,25,75,0,0,-0.5,0.5,0.5,0.5,0.5,level,2020-09-18_09h26.10.967,Tymula Experiment,3.2.3,Win32,60
