key_resp_2.keys,key_resp_2.rt,key_resp.keys,key_resp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,trials.order,Sure,OptionOne,OptionTwo,Risk,Risk2,AmbiguityBarH,Ambiguity,SureXPos,RiskXPos,OptionOneXPos,OptionTwoXPos,RiskX,participant,date,expName,psychopyVersion,OS,frameRate
space,9.909999847,right,38.63000011,1,0,160,50,1,159,-8,-8,0,38,62,0,0,-0.5,0.5,0.5,0.5,0.5,work,2020-07-11_14h26.57.010,Tymula Experiment,3.2.3,Win32,60
,,left,4.503999949,1,0,160,78,1,159,20,20,0,25,25,0.325,50,-0.5,0.5,0.5,0.5,0.5,work,2020-07-11_14h26.57.010,Tymula Experiment,3.2.3,Win32,60
,,right,16.04999995,1,0,160,153,1,159,-125,-125,0,25,75,0,0,-0.5,0.5,0.5,0.5,0.5,work,2020-07-11_14h26.57.010,Tymula Experiment,3.2.3,Win32,60
,,right,8.769000053,1,0,160,38,1,159,8,8,0,25,25,0.325,50,0.5,-0.5,-0.5,-0.5,-0.5,work,2020-07-11_14h26.57.010,Tymula Experiment,3.2.3,Win32,60
,,left,4.516000032,1,0,160,5,1,159,5,5,0,38,38,0.156,24,-0.5,0.5,0.5,0.5,0.5,work,2020-07-11_14h26.57.010,Tymula Experiment,3.2.3,Win32,60
,,left,1.920000076,1,0,160,69,1,159,20,20,0,38,38,0.156,24,-0.5,0.5,0.5,0.5,0.5,work,2020-07-11_14h26.57.010,Tymula Experiment,3.2.3,Win32,60
,,left,4.965999842,1,0,160,115,1,159,-50,-50,0,50,50,0,0,0.5,-0.5,-0.5,-0.5,-0.5,work,2020-07-11_14h26.57.010,Tymula Experiment,3.2.3,Win32,60
,,right,5.569000006,1,0,160,89,1,159,-20,-20,0,25,75,0,0,-0.5,0.5,0.5,0.5,0.5,work,2020-07-11_14h26.57.010,Tymula Experiment,3.2.3,Win32,60
,,left,3.332999945,1,0,160,120,1,159,-50,-50,0,13,87,0,0,0.5,-0.5,-0.5,-0.5,-0.5,work,2020-07-11_14h26.57.010,Tymula Experiment,3.2.3,Win32,60
,,left,3.997999907,1,0,160,0,1,159,5,5,0,13,87,0,0,-0.5,0.5,0.5,0.5,0.5,work,2020-07-11_14h26.57.010,Tymula Experiment,3.2.3,Win32,60
,,left,2.915999889,1,0,160,73,1,159,20,20,0,25,75,0,0,-0.5,0.5,0.5,0.5,0.5,work,2020-07-11_14h26.57.010,Tymula Experiment,3.2.3,Win32,60
,,right,4.727999926,1,0,160,45,1,159,8,8,0,38,38,0.156,24,0.5,-0.5,-0.5,-0.5,-0.5,work,2020-07-11_14h26.57.010,Tymula Experiment,3.2.3,Win32,60
,,right,1.56799984,1,0,160,99,1,159,50,50,0,50,50,0,0,0.5,-0.5,-0.5,-0.5,-0.5,work,2020-07-11_14h26.57.010,Tymula Experiment,3.2.3,Win32,60
,,right,2.102999926,1,0,160,35,1,159,8,8,0,50,50,0,0,0.5,-0.5,-0.5,-0.5,-0.5,work,2020-07-11_14h26.57.010,Tymula Experiment,3.2.3,Win32,60
,,left,6.659999847,1,0,160,9,1,159,5,5,0,25,75,0,0,-0.5,0.5,0.5,0.5,0.5,work,2020-07-11_14h26.57.010,Tymula Experiment,3.2.3,Win32,60
,,left,3.81099987,1,0,160,24,1,159,-5,-5,0,13,87,0,0,0.5,-0.5,-0.5,-0.5,-0.5,work,2020-07-11_14h26.57.010,Tymula Experiment,3.2.3,Win32,60
,,right,3.90899992,1,0,160,141,1,159,125,125,0,38,38,0.156,24,0.5,-0.5,-0.5,-0.5,-0.5,work,2020-07-11_14h26.57.010,Tymula Experiment,3.2.3,Win32,60
,,left,2.589999914,1,0,160,100,1,159,50,50,0,75,25,0,0,-0.5,0.5,0.5,0.5,0.5,work,2020-07-11_14h26.57.010,Tymula Experiment,3.2.3,Win32,60
,,left,2.546999931,1,0,160,66,1,159,20,20,0,38,62,0,0,-0.5,0.5,0.5,0.5,0.5,work,2020-07-11_14h26.57.010,Tymula Experiment,3.2.3,Win32,60
,,right,3.351999998,1,0,160,8,1,159,5,5,0,13,87,0,0,0.5,-0.5,-0.5,-0.5,-0.5,work,2020-07-11_14h26.57.010,Tymula Experiment,3.2.3,Win32,60
,,left,1.786000013,1,0,160,71,1,159,20,20,0,13,13,0.481,74,-0.5,0.5,0.5,0.5,0.5,work,2020-07-11_14h26.57.010,Tymula Experiment,3.2.3,Win32,60
,,left,2.181999922,1,0,160,103,1,159,50,50,0,13,13,0.481,74,-0.5,0.5,0.5,0.5,0.5,work,2020-07-11_14h26.57.010,Tymula Experiment,3.2.3,Win32,60
,,right,2.23300004,1,0,160,104,1,159,50,50,0,13,87,0,0,0.5,-0.5,-0.5,-0.5,-0.5,work,2020-07-11_14h26.57.010,Tymula Experiment,3.2.3,Win32,60
,,left,1.56400013,1,0,160,105,1,159,50,50,0,25,75,0,0,-0.5,0.5,0.5,0.5,0.5,work,2020-07-11_14h26.57.010,Tymula Experiment,3.2.3,Win32,60
,,left,4.463999987,1,0,160,95,1,159,-20,-20,0,13,13,0.481,74,0.5,-0.5,-0.5,-0.5,-0.5,work,2020-07-11_14h26.57.010,Tymula Experiment,3.2.3,Win32,60
,,right,2.338999987,1,0,160,151,1,159,-125,-125,0,13,13,0.481,74,-0.5,0.5,0.5,0.5,0.5,work,2020-07-11_14h26.57.010,Tymula Experiment,3.2.3,Win32,60
