key_resp_2.keys,key_resp_2.rt,key_resp.keys,key_resp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,trials.order,Sure,OptionOne,OptionTwo,Risk,Risk2,AmbiguityBarH,Ambiguity,SureXPos,RiskXPos,OptionOneXPos,OptionTwoXPos,RiskX,participant,date,expName,psychopyVersion,OS,frameRate
,,left,2.531000137,1,0,160,36,1,159,8,8,0,75,25,0,0,-0.5,0.5,0.5,0.5,0.5,program,2020-07-29_13h57.43.074,Tymula Experiment,3.2.3,Win32,60
,,right,2.036000013,1,0,160,123,1,159,-50,-50,0,50,50,0,0,-0.5,0.5,0.5,0.5,0.5,program,2020-07-29_13h57.43.074,Tymula Experiment,3.2.3,Win32,60
,,left,4.298000097,1,0,160,41,1,159,8,8,0,25,75,0,0,-0.5,0.5,0.5,0.5,0.5,program,2020-07-29_13h57.43.074,Tymula Experiment,3.2.3,Win32,60
,,left,5.593000174,1,0,160,61,1,159,-8,-8,0,38,38,0.156,24,0.5,-0.5,-0.5,-0.5,-0.5,program,2020-07-29_13h57.43.074,Tymula Experiment,3.2.3,Win32,60
,,right,1.242000341,1,0,160,134,1,159,125,125,0,25,25,0.325,50,0.5,-0.5,-0.5,-0.5,-0.5,program,2020-07-29_13h57.43.074,Tymula Experiment,3.2.3,Win32,60
,,right,1.938000202,1,0,160,37,1,159,8,8,0,38,38,0.156,24,-0.5,0.5,0.5,0.5,0.5,program,2020-07-29_13h57.43.074,Tymula Experiment,3.2.3,Win32,60
,,left,1.673000097,1,0,160,122,1,159,-50,-50,0,38,62,0,0,0.5,-0.5,-0.5,-0.5,-0.5,program,2020-07-29_13h57.43.074,Tymula Experiment,3.2.3,Win32,60
,,left,2.058000088,1,0,160,75,1,159,20,20,0,50,50,0,0,-0.5,0.5,0.5,0.5,0.5,program,2020-07-29_13h57.43.074,Tymula Experiment,3.2.3,Win32,60
,,left,3.858000278,1,0,160,88,1,159,-20,-20,0,13,87,0,0,0.5,-0.5,-0.5,-0.5,-0.5,program,2020-07-29_13h57.43.074,Tymula Experiment,3.2.3,Win32,60
,,right,2.18900013,1,0,160,149,1,159,-125,-125,0,38,38,0.156,24,-0.5,0.5,0.5,0.5,0.5,program,2020-07-29_13h57.43.074,Tymula Experiment,3.2.3,Win32,60
,,left,4.428000212,1,0,160,83,1,159,-20,-20,0,50,50,0,0,0.5,-0.5,-0.5,-0.5,-0.5,program,2020-07-29_13h57.43.074,Tymula Experiment,3.2.3,Win32,60
,,left,4.494000196,1,0,160,44,1,159,8,8,0,75,25,0,0,-0.5,0.5,0.5,0.5,0.5,program,2020-07-29_13h57.43.074,Tymula Experiment,3.2.3,Win32,60
,,left,1.441000223,1,0,160,105,1,159,50,50,0,25,75,0,0,-0.5,0.5,0.5,0.5,0.5,program,2020-07-29_13h57.43.074,Tymula Experiment,3.2.3,Win32,60
,,left,1.469000101,1,0,160,39,1,159,8,8,0,13,13,0.481,74,-0.5,0.5,0.5,0.5,0.5,program,2020-07-29_13h57.43.074,Tymula Experiment,3.2.3,Win32,60
,,left,1.06400013,1,0,160,96,1,159,50,50,0,13,87,0,0,-0.5,0.5,0.5,0.5,0.5,program,2020-07-29_13h57.43.074,Tymula Experiment,3.2.3,Win32,60
,,right,1.109000206,1,0,160,114,1,159,-50,-50,0,38,62,0,0,-0.5,0.5,0.5,0.5,0.5,program,2020-07-29_13h57.43.074,Tymula Experiment,3.2.3,Win32,60
,,right,1.663000107,1,0,160,136,1,159,125,125,0,13,87,0,0,0.5,-0.5,-0.5,-0.5,-0.5,program,2020-07-29_13h57.43.074,Tymula Experiment,3.2.3,Win32,60
,,left,1.426000118,1,0,160,98,1,159,50,50,0,38,62,0,0,-0.5,0.5,0.5,0.5,0.5,program,2020-07-29_13h57.43.074,Tymula Experiment,3.2.3,Win32,60
,,left,1.107000113,1,0,160,46,1,159,8,8,0,25,25,0.325,50,-0.5,0.5,0.5,0.5,0.5,program,2020-07-29_13h57.43.074,Tymula Experiment,3.2.3,Win32,60
,,left,2.59800005,1,0,160,56,1,159,-8,-8,0,13,87,0,0,0.5,-0.5,-0.5,-0.5,-0.5,program,2020-07-29_13h57.43.074,Tymula Experiment,3.2.3,Win32,60
,,right,1.484000206,1,0,160,91,1,159,-20,-20,0,50,50,0,0,-0.5,0.5,0.5,0.5,0.5,program,2020-07-29_13h57.43.074,Tymula Experiment,3.2.3,Win32,60
,,right,3.930999994,1,0,160,48,1,159,-8,-8,0,13,87,0,0,-0.5,0.5,0.5,0.5,0.5,program,2020-07-29_13h57.43.074,Tymula Experiment,3.2.3,Win32,60
,,left,3.332000017,1,0,160,90,1,159,-20,-20,0,38,62,0,0,0.5,-0.5,-0.5,-0.5,-0.5,program,2020-07-29_13h57.43.074,Tymula Experiment,3.2.3,Win32,60
,,right,1.843000174,1,0,160,77,1,159,20,20,0,38,38,0.156,24,0.5,-0.5,-0.5,-0.5,-0.5,program,2020-07-29_13h57.43.074,Tymula Experiment,3.2.3,Win32,60
,,right,2.308000088,1,0,160,131,1,159,125,125,0,50,50,0,0,0.5,-0.5,-0.5,-0.5,-0.5,program,2020-07-29_13h57.43.074,Tymula Experiment,3.2.3,Win32,60
,,right,1.80700016,1,0,160,153,1,159,-125,-125,0,25,75,0,0,-0.5,0.5,0.5,0.5,0.5,program,2020-07-29_13h57.43.074,Tymula Experiment,3.2.3,Win32,60
,,left,2.792000055,1,0,160,127,1,159,-50,-50,0,13,13,0.481,74,0.5,-0.5,-0.5,-0.5,-0.5,program,2020-07-29_13h57.43.074,Tymula Experiment,3.2.3,Win32,60
,,left,4.796000242,1,0,160,12,1,159,5,5,0,75,25,0,0,-0.5,0.5,0.5,0.5,0.5,program,2020-07-29_13h57.43.074,Tymula Experiment,3.2.3,Win32,60
,,right,2.140000105,1,0,160,28,1,159,-5,-5,0,75,25,0,0,-0.5,0.5,0.5,0.5,0.5,program,2020-07-29_13h57.43.074,Tymula Experiment,3.2.3,Win32,60
,,right,1.861000299,1,0,160,79,1,159,20,20,0,13,13,0.481,74,0.5,-0.5,-0.5,-0.5,-0.5,program,2020-07-29_13h57.43.074,Tymula Experiment,3.2.3,Win32,60
,,left,1.096000195,1,0,160,86,1,159,-20,-20,0,25,25,0.325,50,0.5,-0.5,-0.5,-0.5,-0.5,program,2020-07-29_13h57.43.074,Tymula Experiment,3.2.3,Win32,60
,,right,1.005000114,1,0,160,102,1,159,50,50,0,25,25,0.325,50,0.5,-0.5,-0.5,-0.5,-0.5,program,2020-07-29_13h57.43.074,Tymula Experiment,3.2.3,Win32,60
,,right,1.618000031,1,0,160,27,1,159,-5,-5,0,50,50,0,0,-0.5,0.5,0.5,0.5,0.5,program,2020-07-29_13h57.43.074,Tymula Experiment,3.2.3,Win32,60
,,left,2.425000191,1,0,160,22,1,159,-5,-5,0,25,25,0.325,50,0.5,-0.5,-0.5,-0.5,-0.5,program,2020-07-29_13h57.43.074,Tymula Experiment,3.2.3,Win32,60
,,right,2.568000078,1,0,160,33,1,159,8,8,0,25,75,0,0,0.5,-0.5,-0.5,-0.5,-0.5,program,2020-07-29_13h57.43.074,Tymula Experiment,3.2.3,Win32,60
,,right,1.464000225,1,0,160,84,1,159,-20,-20,0,75,25,0,0,-0.5,0.5,0.5,0.5,0.5,program,2020-07-29_13h57.43.074,Tymula Experiment,3.2.3,Win32,60
,,left,1.386000156,1,0,160,157,1,159,-125,-125,0,38,38,0.156,24,0.5,-0.5,-0.5,-0.5,-0.5,program,2020-07-29_13h57.43.074,Tymula Experiment,3.2.3,Win32,60
,,left,3.373000145,1,0,160,17,1,159,-5,-5,0,25,75,0,0,0.5,-0.5,-0.5,-0.5,-0.5,program,2020-07-29_13h57.43.074,Tymula Experiment,3.2.3,Win32,60
,,left,1.796000242,1,0,160,14,1,159,5,5,0,25,25,0.325,50,-0.5,0.5,0.5,0.5,0.5,program,2020-07-29_13h57.43.074,Tymula Experiment,3.2.3,Win32,60
,,right,1.307000399,1,0,160,67,1,159,20,20,0,50,50,0,0,0.5,-0.5,-0.5,-0.5,-0.5,program,2020-07-29_13h57.43.074,Tymula Experiment,3.2.3,Win32,60
,,left,1.463000059,1,0,160,11,1,159,5,5,0,50,50,0,0,-0.5,0.5,0.5,0.5,0.5,program,2020-07-29_13h57.43.074,Tymula Experiment,3.2.3,Win32,60
,,right,2.427999973,1,0,160,25,1,159,-5,-5,0,25,75,0,0,-0.5,0.5,0.5,0.5,0.5,program,2020-07-29_13h57.43.074,Tymula Experiment,3.2.3,Win32,60
,,left,2.031000137,1,0,160,125,1,159,-50,-50,0,38,38,0.156,24,0.5,-0.5,-0.5,-0.5,-0.5,program,2020-07-29_13h57.43.074,Tymula Experiment,3.2.3,Win32,60
,,left,3.117000341,1,0,160,0,1,159,5,5,0,13,87,0,0,-0.5,0.5,0.5,0.5,0.5,program,2020-07-29_13h57.43.074,Tymula Experiment,3.2.3,Win32,60
,,right,6.131000042,1,0,160,111,1,159,50,50,0,13,13,0.481,74,0.5,-0.5,-0.5,-0.5,-0.5,program,2020-07-29_13h57.43.074,Tymula Experiment,3.2.3,Win32,60
,,left,1.188000202,1,0,160,133,1,159,125,125,0,38,38,0.156,24,-0.5,0.5,0.5,0.5,0.5,program,2020-07-29_13h57.43.074,Tymula Experiment,3.2.3,Win32,60
,,right,1.252000332,1,0,160,42,1,159,8,8,0,38,62,0,0,0.5,-0.5,-0.5,-0.5,-0.5,program,2020-07-29_13h57.43.074,Tymula Experiment,3.2.3,Win32,60
,,right,6.041000128,1,0,160,3,1,159,5,5,0,50,50,0,0,0.5,-0.5,-0.5,-0.5,-0.5,program,2020-07-29_13h57.43.074,Tymula Experiment,3.2.3,Win32,60
,,left,1.008000135,1,0,160,73,1,159,20,20,0,25,75,0,0,-0.5,0.5,0.5,0.5,0.5,program,2020-07-29_13h57.43.074,Tymula Experiment,3.2.3,Win32,60
,,left,1.549999952,1,0,160,115,1,159,-50,-50,0,50,50,0,0,0.5,-0.5,-0.5,-0.5,-0.5,program,2020-07-29_13h57.43.074,Tymula Experiment,3.2.3,Win32,60
,,left,1.339000225,1,0,160,29,1,159,-5,-5,0,38,38,0.156,24,0.5,-0.5,-0.5,-0.5,-0.5,program,2020-07-29_13h57.43.074,Tymula Experiment,3.2.3,Win32,60
,,right,1.391000032,1,0,160,109,1,159,50,50,0,38,38,0.156,24,0.5,-0.5,-0.5,-0.5,-0.5,program,2020-07-29_13h57.43.074,Tymula Experiment,3.2.3,Win32,60
,,left,1.967000008,1,0,160,5,1,159,5,5,0,38,38,0.156,24,-0.5,0.5,0.5,0.5,0.5,program,2020-07-29_13h57.43.074,Tymula Experiment,3.2.3,Win32,60
,,right,1.75600028,1,0,160,23,1,159,-5,-5,0,13,13,0.481,74,-0.5,0.5,0.5,0.5,0.5,program,2020-07-29_13h57.43.074,Tymula Experiment,3.2.3,Win32,60
,,right,1.026000261,1,0,160,20,1,159,-5,-5,0,75,25,0,0,-0.5,0.5,0.5,0.5,0.5,program,2020-07-29_13h57.43.074,Tymula Experiment,3.2.3,Win32,60
,,right,1.015000105,1,0,160,150,1,159,-125,-125,0,25,25,0.325,50,0.5,-0.5,-0.5,-0.5,-0.5,program,2020-07-29_13h57.43.074,Tymula Experiment,3.2.3,Win32,60
,,left,1.133000135,1,0,160,47,1,159,8,8,0,13,13,0.481,74,0.5,-0.5,-0.5,-0.5,-0.5,program,2020-07-29_13h57.43.074,Tymula Experiment,3.2.3,Win32,60
,,right,1.132000208,1,0,160,120,1,159,-50,-50,0,13,87,0,0,0.5,-0.5,-0.5,-0.5,-0.5,program,2020-07-29_13h57.43.074,Tymula Experiment,3.2.3,Win32,60
,,right,4.414000034,1,0,160,6,1,159,5,5,0,25,25,0.325,50,0.5,-0.5,-0.5,-0.5,-0.5,program,2020-07-29_13h57.43.074,Tymula Experiment,3.2.3,Win32,60
,,right,2.533000231,1,0,160,92,1,159,-20,-20,0,75,25,0,0,-0.5,0.5,0.5,0.5,0.5,program,2020-07-29_13h57.43.074,Tymula Experiment,3.2.3,Win32,60
,,left,0.935000181,1,0,160,76,1,159,20,20,0,75,25,0,0,-0.5,0.5,0.5,0.5,0.5,program,2020-07-29_13h57.43.074,Tymula Experiment,3.2.3,Win32,60
,,left,1.597000122,1,0,160,95,1,159,-20,-20,0,13,13,0.481,74,0.5,-0.5,-0.5,-0.5,-0.5,program,2020-07-29_13h57.43.074,Tymula Experiment,3.2.3,Win32,60
,,left,1.010000229,1,0,160,145,1,159,-125,-125,0,25,75,0,0,0.5,-0.5,-0.5,-0.5,-0.5,program,2020-07-29_13h57.43.074,Tymula Experiment,3.2.3,Win32,60
,,right,3.507000208,1,0,160,104,1,159,50,50,0,13,87,0,0,0.5,-0.5,-0.5,-0.5,-0.5,program,2020-07-29_13h57.43.074,Tymula Experiment,3.2.3,Win32,60
,,left,5.940999985,1,0,160,34,1,159,8,8,0,38,62,0,0,-0.5,0.5,0.5,0.5,0.5,program,2020-07-29_13h57.43.074,Tymula Experiment,3.2.3,Win32,60
,,left,4.827000141,1,0,160,152,1,159,-125,-125,0,13,87,0,0,0.5,-0.5,-0.5,-0.5,-0.5,program,2020-07-29_13h57.43.074,Tymula Experiment,3.2.3,Win32,60
,,left,1.785000324,1,0,160,130,1,159,125,125,0,38,62,0,0,-0.5,0.5,0.5,0.5,0.5,program,2020-07-29_13h57.43.074,Tymula Experiment,3.2.3,Win32,60
,,left,4.358000278,1,0,160,69,1,159,20,20,0,38,38,0.156,24,-0.5,0.5,0.5,0.5,0.5,program,2020-07-29_13h57.43.074,Tymula Experiment,3.2.3,Win32,60
,,right,1.372000217,1,0,160,87,1,159,-20,-20,0,13,13,0.481,74,-0.5,0.5,0.5,0.5,0.5,program,2020-07-29_13h57.43.074,Tymula Experiment,3.2.3,Win32,60
,,right,1.053000212,1,0,160,30,1,159,-5,-5,0,25,25,0.325,50,-0.5,0.5,0.5,0.5,0.5,program,2020-07-29_13h57.43.074,Tymula Experiment,3.2.3,Win32,60
,,right,1.292999983,1,0,160,97,1,159,50,50,0,25,75,0,0,0.5,-0.5,-0.5,-0.5,-0.5,program,2020-07-29_13h57.43.074,Tymula Experiment,3.2.3,Win32,60
,,right,1.473000288,1,0,160,13,1,159,5,5,0,38,38,0.156,24,0.5,-0.5,-0.5,-0.5,-0.5,program,2020-07-29_13h57.43.074,Tymula Experiment,3.2.3,Win32,60
,,right,1.419000149,1,0,160,89,1,159,-20,-20,0,25,75,0,0,-0.5,0.5,0.5,0.5,0.5,program,2020-07-29_13h57.43.074,Tymula Experiment,3.2.3,Win32,60
,,left,1.921000242,1,0,160,81,1,159,-20,-20,0,25,75,0,0,0.5,-0.5,-0.5,-0.5,-0.5,program,2020-07-29_13h57.43.074,Tymula Experiment,3.2.3,Win32,60
,,right,1.640000105,1,0,160,21,1,159,-5,-5,0,38,38,0.156,24,-0.5,0.5,0.5,0.5,0.5,program,2020-07-29_13h57.43.074,Tymula Experiment,3.2.3,Win32,60
,,right,2.320000172,1,0,160,138,1,159,125,125,0,38,62,0,0,0.5,-0.5,-0.5,-0.5,-0.5,program,2020-07-29_13h57.43.074,Tymula Experiment,3.2.3,Win32,60
,,left,1.117000103,1,0,160,139,1,159,125,125,0,50,50,0,0,-0.5,0.5,0.5,0.5,0.5,program,2020-07-29_13h57.43.074,Tymula Experiment,3.2.3,Win32,60
,,right,1.227000237,1,0,160,35,1,159,8,8,0,50,50,0,0,0.5,-0.5,-0.5,-0.5,-0.5,program,2020-07-29_13h57.43.074,Tymula Experiment,3.2.3,Win32,60
,,right,1.203000307,1,0,160,121,1,159,-50,-50,0,25,75,0,0,-0.5,0.5,0.5,0.5,0.5,program,2020-07-29_13h57.43.074,Tymula Experiment,3.2.3,Win32,60
,,left,3.61500001,1,0,160,140,1,159,125,125,0,75,25,0,0,-0.5,0.5,0.5,0.5,0.5,program,2020-07-29_13h57.43.074,Tymula Experiment,3.2.3,Win32,60
,,left,2.531000137,1,0,160,132,1,159,125,125,0,75,25,0,0,-0.5,0.5,0.5,0.5,0.5,program,2020-07-29_13h57.43.074,Tymula Experiment,3.2.3,Win32,60
,,left,1.407999992,1,0,160,113,1,159,-50,-50,0,25,75,0,0,0.5,-0.5,-0.5,-0.5,-0.5,program,2020-07-29_13h57.43.074,Tymula Experiment,3.2.3,Win32,60
,,left,1.748000145,1,0,160,2,1,159,5,5,0,38,62,0,0,-0.5,0.5,0.5,0.5,0.5,program,2020-07-29_13h57.43.074,Tymula Experiment,3.2.3,Win32,60
,,left,1.622000217,1,0,160,103,1,159,50,50,0,13,13,0.481,74,-0.5,0.5,0.5,0.5,0.5,program,2020-07-29_13h57.43.074,Tymula Experiment,3.2.3,Win32,60
,,right,1.024000168,1,0,160,65,1,159,20,20,0,25,75,0,0,0.5,-0.5,-0.5,-0.5,-0.5,program,2020-07-29_13h57.43.074,Tymula Experiment,3.2.3,Win32,60
,,right,1.157000303,1,0,160,18,1,159,-5,-5,0,38,62,0,0,-0.5,0.5,0.5,0.5,0.5,program,2020-07-29_13h57.43.074,Tymula Experiment,3.2.3,Win32,60
,,right,1.251000166,1,0,160,8,1,159,5,5,0,13,87,0,0,0.5,-0.5,-0.5,-0.5,-0.5,program,2020-07-29_13h57.43.074,Tymula Experiment,3.2.3,Win32,60
,,right,5.544000387,1,0,160,16,1,159,-5,-5,0,13,87,0,0,-0.5,0.5,0.5,0.5,0.5,program,2020-07-29_13h57.43.074,Tymula Experiment,3.2.3,Win32,60
,,left,1.21600008,1,0,160,19,1,159,-5,-5,0,50,50,0,0,0.5,-0.5,-0.5,-0.5,-0.5,program,2020-07-29_13h57.43.074,Tymula Experiment,3.2.3,Win32,60
,,left,1.208000183,1,0,160,32,1,159,8,8,0,13,87,0,0,-0.5,0.5,0.5,0.5,0.5,program,2020-07-29_13h57.43.074,Tymula Experiment,3.2.3,Win32,60
,,right,1.045000076,1,0,160,45,1,159,8,8,0,38,38,0.156,24,0.5,-0.5,-0.5,-0.5,-0.5,program,2020-07-29_13h57.43.074,Tymula Experiment,3.2.3,Win32,60
