key_resp_2.keys,key_resp_2.rt,key_resp.keys,key_resp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,trials.order,Sure,OptionOne,OptionTwo,Risk,Risk2,AmbiguityBarH,Ambiguity,SureXPos,RiskXPos,OptionOneXPos,OptionTwoXPos,RiskX,participant,date,expName,psychopyVersion,OS,frameRate
space,29.31799984,right,11.47099996,1,0,160,14,1,159,5,5,0,25,25,0.325,50,-0.5,0.5,0.5,0.5,0.5,work,2020-06-28_15h08.48.422,Tymula Experiment,3.2.3,Win32,60
,,left,11.74300003,1,0,160,98,1,159,50,50,0,38,62,0,0,-0.5,0.5,0.5,0.5,0.5,work,2020-06-28_15h08.48.422,Tymula Experiment,3.2.3,Win32,60
,,right,14.81999969,1,0,160,73,1,159,20,20,0,25,75,0,0,-0.5,0.5,0.5,0.5,0.5,work,2020-06-28_15h08.48.422,Tymula Experiment,3.2.3,Win32,60
,,right,14.19199991,1,0,160,34,1,159,8,8,0,38,62,0,0,-0.5,0.5,0.5,0.5,0.5,work,2020-06-28_15h08.48.422,Tymula Experiment,3.2.3,Win32,60
,,left,18.60299993,1,0,160,145,1,159,-125,-125,0,25,75,0,0,0.5,-0.5,-0.5,-0.5,-0.5,work,2020-06-28_15h08.48.422,Tymula Experiment,3.2.3,Win32,60
,,left,17.03900003,1,0,160,152,1,159,-125,-125,0,13,87,0,0,0.5,-0.5,-0.5,-0.5,-0.5,work,2020-06-28_15h08.48.422,Tymula Experiment,3.2.3,Win32,60
,,right,14.6789999,1,0,160,94,1,159,-20,-20,0,25,25,0.325,50,-0.5,0.5,0.5,0.5,0.5,work,2020-06-28_15h08.48.422,Tymula Experiment,3.2.3,Win32,60
,,left,19.59699965,1,0,160,141,1,159,125,125,0,38,38,0.156,24,0.5,-0.5,-0.5,-0.5,-0.5,work,2020-06-28_15h08.48.422,Tymula Experiment,3.2.3,Win32,60
,,right,8.807999849,1,0,160,90,1,159,-20,-20,0,38,62,0,0,0.5,-0.5,-0.5,-0.5,-0.5,work,2020-06-28_15h08.48.422,Tymula Experiment,3.2.3,Win32,60
,,left,24.46399975,1,0,160,20,1,159,-5,-5,0,75,25,0,0,-0.5,0.5,0.5,0.5,0.5,work,2020-06-28_15h08.48.422,Tymula Experiment,3.2.3,Win32,60
,,right,8.194000006,1,0,160,29,1,159,-5,-5,0,38,38,0.156,24,0.5,-0.5,-0.5,-0.5,-0.5,work,2020-06-28_15h08.48.422,Tymula Experiment,3.2.3,Win32,60
,,right,13.18300009,1,0,160,30,1,159,-5,-5,0,25,25,0.325,50,-0.5,0.5,0.5,0.5,0.5,work,2020-06-28_15h08.48.422,Tymula Experiment,3.2.3,Win32,60
,,left,11.49699998,1,0,160,35,1,159,8,8,0,50,50,0,0,0.5,-0.5,-0.5,-0.5,-0.5,work,2020-06-28_15h08.48.422,Tymula Experiment,3.2.3,Win32,60
,,right,8.039999962,1,0,160,58,1,159,-8,-8,0,38,62,0,0,0.5,-0.5,-0.5,-0.5,-0.5,work,2020-06-28_15h08.48.422,Tymula Experiment,3.2.3,Win32,60
,,right,10.97099972,1,0,160,25,1,159,-5,-5,0,25,75,0,0,-0.5,0.5,0.5,0.5,0.5,work,2020-06-28_15h08.48.422,Tymula Experiment,3.2.3,Win32,60
,,right,14.61199999,1,0,160,127,1,159,-50,-50,0,13,13,0.481,74,0.5,-0.5,-0.5,-0.5,-0.5,work,2020-06-28_15h08.48.422,Tymula Experiment,3.2.3,Win32,60
,,right,10.48199987,1,0,160,10,1,159,5,5,0,38,62,0,0,0.5,-0.5,-0.5,-0.5,-0.5,work,2020-06-28_15h08.48.422,Tymula Experiment,3.2.3,Win32,60
,,right,9.829999685,1,0,160,84,1,159,-20,-20,0,75,25,0,0,-0.5,0.5,0.5,0.5,0.5,work,2020-06-28_15h08.48.422,Tymula Experiment,3.2.3,Win32,60
,,right,9.134999752,1,0,160,70,1,159,20,20,0,25,25,0.325,50,0.5,-0.5,-0.5,-0.5,-0.5,work,2020-06-28_15h08.48.422,Tymula Experiment,3.2.3,Win32,60
,,right,11.66299987,1,0,160,28,1,159,-5,-5,0,75,25,0,0,-0.5,0.5,0.5,0.5,0.5,work,2020-06-28_15h08.48.422,Tymula Experiment,3.2.3,Win32,60
,,right,9.450999975,1,0,160,93,1,159,-20,-20,0,38,38,0.156,24,0.5,-0.5,-0.5,-0.5,-0.5,work,2020-06-28_15h08.48.422,Tymula Experiment,3.2.3,Win32,60
,,right,4.388000011,1,0,160,129,1,159,125,125,0,25,75,0,0,0.5,-0.5,-0.5,-0.5,-0.5,work,2020-06-28_15h08.48.422,Tymula Experiment,3.2.3,Win32,60
,,right,9.957999706,1,0,160,8,1,159,5,5,0,13,87,0,0,0.5,-0.5,-0.5,-0.5,-0.5,work,2020-06-28_15h08.48.422,Tymula Experiment,3.2.3,Win32,60
,,left,23.98099971,1,0,160,69,1,159,20,20,0,38,38,0.156,24,-0.5,0.5,0.5,0.5,0.5,work,2020-06-28_15h08.48.422,Tymula Experiment,3.2.3,Win32,60
,,right,10.90199995,1,0,160,2,1,159,5,5,0,38,62,0,0,-0.5,0.5,0.5,0.5,0.5,work,2020-06-28_15h08.48.422,Tymula Experiment,3.2.3,Win32,60
,,right,23.02099991,1,0,160,87,1,159,-20,-20,0,13,13,0.481,74,-0.5,0.5,0.5,0.5,0.5,work,2020-06-28_15h08.48.422,Tymula Experiment,3.2.3,Win32,60
,,left,18.97899985,1,0,160,5,1,159,5,5,0,38,38,0.156,24,-0.5,0.5,0.5,0.5,0.5,work,2020-06-28_15h08.48.422,Tymula Experiment,3.2.3,Win32,60
,,left,7.089999914,1,0,160,72,1,159,20,20,0,13,87,0,0,0.5,-0.5,-0.5,-0.5,-0.5,work,2020-06-28_15h08.48.422,Tymula Experiment,3.2.3,Win32,60
,,right,14.11999989,1,0,160,17,1,159,-5,-5,0,25,75,0,0,0.5,-0.5,-0.5,-0.5,-0.5,work,2020-06-28_15h08.48.422,Tymula Experiment,3.2.3,Win32,60
,,left,4.922999859,1,0,160,12,1,159,5,5,0,75,25,0,0,-0.5,0.5,0.5,0.5,0.5,work,2020-06-28_15h08.48.422,Tymula Experiment,3.2.3,Win32,60
,,left,8.57799983,1,0,160,15,1,159,5,5,0,13,13,0.481,74,0.5,-0.5,-0.5,-0.5,-0.5,work,2020-06-28_15h08.48.422,Tymula Experiment,3.2.3,Win32,60
,,left,12.55099988,1,0,160,60,1,159,-8,-8,0,75,25,0,0,-0.5,0.5,0.5,0.5,0.5,work,2020-06-28_15h08.48.422,Tymula Experiment,3.2.3,Win32,60
,,right,6.195999861,1,0,160,147,1,159,-125,-125,0,50,50,0,0,0.5,-0.5,-0.5,-0.5,-0.5,work,2020-06-28_15h08.48.422,Tymula Experiment,3.2.3,Win32,60
,,left,5.85800004,1,0,160,1,1,159,5,5,0,25,75,0,0,0.5,-0.5,-0.5,-0.5,-0.5,work,2020-06-28_15h08.48.422,Tymula Experiment,3.2.3,Win32,60
,,right,16.29099989,1,0,160,82,1,159,-20,-20,0,38,62,0,0,-0.5,0.5,0.5,0.5,0.5,work,2020-06-28_15h08.48.422,Tymula Experiment,3.2.3,Win32,60
,,right,6.403999805,1,0,160,80,1,159,-20,-20,0,13,87,0,0,-0.5,0.5,0.5,0.5,0.5,work,2020-06-28_15h08.48.422,Tymula Experiment,3.2.3,Win32,60
,,right,10.8499999,1,0,160,106,1,159,50,50,0,38,62,0,0,0.5,-0.5,-0.5,-0.5,-0.5,work,2020-06-28_15h08.48.422,Tymula Experiment,3.2.3,Win32,60
,,left,10.49499965,1,0,160,139,1,159,125,125,0,50,50,0,0,-0.5,0.5,0.5,0.5,0.5,work,2020-06-28_15h08.48.422,Tymula Experiment,3.2.3,Win32,60
,,right,9.658999681,1,0,160,62,1,159,-8,-8,0,25,25,0.325,50,-0.5,0.5,0.5,0.5,0.5,work,2020-06-28_15h08.48.422,Tymula Experiment,3.2.3,Win32,60
,,right,5.058999777,1,0,160,51,1,159,-8,-8,0,50,50,0,0,0.5,-0.5,-0.5,-0.5,-0.5,work,2020-06-28_15h08.48.422,Tymula Experiment,3.2.3,Win32,60
,,right,12.62299991,1,0,160,154,1,159,-125,-125,0,38,62,0,0,0.5,-0.5,-0.5,-0.5,-0.5,work,2020-06-28_15h08.48.422,Tymula Experiment,3.2.3,Win32,60
,,right,7.082999945,1,0,160,124,1,159,-50,-50,0,75,25,0,0,-0.5,0.5,0.5,0.5,0.5,work,2020-06-28_15h08.48.422,Tymula Experiment,3.2.3,Win32,60
,,left,7.548999786,1,0,160,13,1,159,5,5,0,38,38,0.156,24,0.5,-0.5,-0.5,-0.5,-0.5,work,2020-06-28_15h08.48.422,Tymula Experiment,3.2.3,Win32,60
,,left,8.662999868,1,0,160,143,1,159,125,125,0,13,13,0.481,74,0.5,-0.5,-0.5,-0.5,-0.5,work,2020-06-28_15h08.48.422,Tymula Experiment,3.2.3,Win32,60
,,left,3.298999786,1,0,160,137,1,159,125,125,0,25,75,0,0,-0.5,0.5,0.5,0.5,0.5,work,2020-06-28_15h08.48.422,Tymula Experiment,3.2.3,Win32,60
,,left,9.145999908,1,0,160,102,1,159,50,50,0,25,25,0.325,50,0.5,-0.5,-0.5,-0.5,-0.5,work,2020-06-28_15h08.48.422,Tymula Experiment,3.2.3,Win32,60
,,left,3.457000017,1,0,160,42,1,159,8,8,0,38,62,0,0,0.5,-0.5,-0.5,-0.5,-0.5,work,2020-06-28_15h08.48.422,Tymula Experiment,3.2.3,Win32,60
,,right,2.095999956,1,0,160,91,1,159,-20,-20,0,50,50,0,0,-0.5,0.5,0.5,0.5,0.5,work,2020-06-28_15h08.48.422,Tymula Experiment,3.2.3,Win32,60
,,left,4.448999882,1,0,160,78,1,159,20,20,0,25,25,0.325,50,-0.5,0.5,0.5,0.5,0.5,work,2020-06-28_15h08.48.422,Tymula Experiment,3.2.3,Win32,60
,,right,9.335000038,1,0,160,88,1,159,-20,-20,0,13,87,0,0,0.5,-0.5,-0.5,-0.5,-0.5,work,2020-06-28_15h08.48.422,Tymula Experiment,3.2.3,Win32,60
,,right,6.602999926,1,0,160,63,1,159,-8,-8,0,13,13,0.481,74,0.5,-0.5,-0.5,-0.5,-0.5,work,2020-06-28_15h08.48.422,Tymula Experiment,3.2.3,Win32,60
,,left,12.42199993,1,0,160,76,1,159,20,20,0,75,25,0,0,-0.5,0.5,0.5,0.5,0.5,work,2020-06-28_15h08.48.422,Tymula Experiment,3.2.3,Win32,60
,,right,10.04399991,1,0,160,113,1,159,-50,-50,0,25,75,0,0,0.5,-0.5,-0.5,-0.5,-0.5,work,2020-06-28_15h08.48.422,Tymula Experiment,3.2.3,Win32,60
