key_resp_2.keys,key_resp_2.rt,key_resp.keys,key_resp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,trials.order,Sure,OptionOne,OptionTwo,Risk,Risk2,AmbiguityBarH,Ambiguity,SureXPos,RiskXPos,OptionOneXPos,OptionTwoXPos,RiskX,participant,date,expName,psychopyVersion,OS,frameRate
,,left,2.71600008,1,0,160,137,1,159,125,125,0,25,75,0,0,-0.5,0.5,0.5,0.5,0.5,,2020-07-01_09h37.27.440,Tymula Experiment,3.2.3,MacIntel,60
,,left,3.411999941,1,0,160,150,1,159,-125,-125,0,25,25,0.325,50,0.5,-0.5,-0.5,-0.5,-0.5,,2020-07-01_09h37.27.440,Tymula Experiment,3.2.3,MacIntel,60
,,right,4.996999979,1,0,160,84,1,159,-20,-20,0,75,25,0,0,-0.5,0.5,0.5,0.5,0.5,,2020-07-01_09h37.27.440,Tymula Experiment,3.2.3,MacIntel,60
,,right,2.698999882,1,0,160,126,1,159,-50,-50,0,25,25,0.325,50,-0.5,0.5,0.5,0.5,0.5,,2020-07-01_09h37.27.440,Tymula Experiment,3.2.3,MacIntel,60
,,left,6.55099988,1,0,160,14,1,159,5,5,0,25,25,0.325,50,-0.5,0.5,0.5,0.5,0.5,,2020-07-01_09h37.27.440,Tymula Experiment,3.2.3,MacIntel,60
,,right,2.110999823,1,0,160,136,1,159,125,125,0,13,87,0,0,0.5,-0.5,-0.5,-0.5,-0.5,,2020-07-01_09h37.27.440,Tymula Experiment,3.2.3,MacIntel,60
,,right,3.411999941,1,0,160,78,1,159,20,20,0,25,25,0.325,50,-0.5,0.5,0.5,0.5,0.5,,2020-07-01_09h37.27.440,Tymula Experiment,3.2.3,MacIntel,60
,,left,5.704999924,1,0,160,54,1,159,-8,-8,0,25,25,0.325,50,0.5,-0.5,-0.5,-0.5,-0.5,,2020-07-01_09h37.27.440,Tymula Experiment,3.2.3,MacIntel,60
,,right,4.930000067,1,0,160,23,1,159,-5,-5,0,13,13,0.481,74,-0.5,0.5,0.5,0.5,0.5,,2020-07-01_09h37.27.440,Tymula Experiment,3.2.3,MacIntel,60
,,right,2.210000038,1,0,160,138,1,159,125,125,0,38,62,0,0,0.5,-0.5,-0.5,-0.5,-0.5,,2020-07-01_09h37.27.440,Tymula Experiment,3.2.3,MacIntel,60
,,left,2.790999889,1,0,160,118,1,159,-50,-50,0,25,25,0.325,50,0.5,-0.5,-0.5,-0.5,-0.5,,2020-07-01_09h37.27.440,Tymula Experiment,3.2.3,MacIntel,60
,,right,1.747999907,1,0,160,47,1,159,8,8,0,13,13,0.481,74,0.5,-0.5,-0.5,-0.5,-0.5,,2020-07-01_09h37.27.440,Tymula Experiment,3.2.3,MacIntel,60
,,left,2.460000038,1,0,160,135,1,159,125,125,0,13,13,0.481,74,-0.5,0.5,0.5,0.5,0.5,,2020-07-01_09h37.27.440,Tymula Experiment,3.2.3,MacIntel,60
,,left,2.035000086,1,0,160,139,1,159,125,125,0,50,50,0,0,-0.5,0.5,0.5,0.5,0.5,,2020-07-01_09h37.27.440,Tymula Experiment,3.2.3,MacIntel,60
,,right,1.637000084,1,0,160,131,1,159,125,125,0,50,50,0,0,0.5,-0.5,-0.5,-0.5,-0.5,,2020-07-01_09h37.27.440,Tymula Experiment,3.2.3,MacIntel,60
,,right,1.871999979,1,0,160,73,1,159,20,20,0,25,75,0,0,-0.5,0.5,0.5,0.5,0.5,,2020-07-01_09h37.27.440,Tymula Experiment,3.2.3,MacIntel,60
,,left,2.89199996,1,0,160,88,1,159,-20,-20,0,13,87,0,0,0.5,-0.5,-0.5,-0.5,-0.5,,2020-07-01_09h37.27.440,Tymula Experiment,3.2.3,MacIntel,60
,,right,3.61500001,1,0,160,117,1,159,-50,-50,0,38,38,0.156,24,-0.5,0.5,0.5,0.5,0.5,,2020-07-01_09h37.27.440,Tymula Experiment,3.2.3,MacIntel,60
,,left,3.246999979,1,0,160,120,1,159,-50,-50,0,13,87,0,0,0.5,-0.5,-0.5,-0.5,-0.5,,2020-07-01_09h37.27.440,Tymula Experiment,3.2.3,MacIntel,60
,,left,2.250999928,1,0,160,152,1,159,-125,-125,0,13,87,0,0,0.5,-0.5,-0.5,-0.5,-0.5,,2020-07-01_09h37.27.440,Tymula Experiment,3.2.3,MacIntel,60
,,left,2.937000036,1,0,160,128,1,159,125,125,0,13,87,0,0,-0.5,0.5,0.5,0.5,0.5,,2020-07-01_09h37.27.440,Tymula Experiment,3.2.3,MacIntel,60
,,right,2.254999876,1,0,160,48,1,159,-8,-8,0,13,87,0,0,-0.5,0.5,0.5,0.5,0.5,,2020-07-01_09h37.27.440,Tymula Experiment,3.2.3,MacIntel,60
,,left,2.962999821,1,0,160,159,1,159,-125,-125,0,13,13,0.481,74,0.5,-0.5,-0.5,-0.5,-0.5,,2020-07-01_09h37.27.440,Tymula Experiment,3.2.3,MacIntel,60
,,left,2.399999857,1,0,160,64,1,159,20,20,0,13,87,0,0,-0.5,0.5,0.5,0.5,0.5,,2020-07-01_09h37.27.440,Tymula Experiment,3.2.3,MacIntel,60
,,left,2.349999905,1,0,160,100,1,159,50,50,0,75,25,0,0,-0.5,0.5,0.5,0.5,0.5,,2020-07-01_09h37.27.440,Tymula Experiment,3.2.3,MacIntel,60
,,right,1.698999882,1,0,160,16,1,159,-5,-5,0,13,87,0,0,-0.5,0.5,0.5,0.5,0.5,,2020-07-01_09h37.27.440,Tymula Experiment,3.2.3,MacIntel,60
,,right,3.660000086,1,0,160,99,1,159,50,50,0,50,50,0,0,0.5,-0.5,-0.5,-0.5,-0.5,,2020-07-01_09h37.27.440,Tymula Experiment,3.2.3,MacIntel,60
,,left,2.438999891,1,0,160,7,1,159,5,5,0,13,13,0.481,74,-0.5,0.5,0.5,0.5,0.5,,2020-07-01_09h37.27.440,Tymula Experiment,3.2.3,MacIntel,60
,,right,1.66899991,1,0,160,89,1,159,-20,-20,0,25,75,0,0,-0.5,0.5,0.5,0.5,0.5,,2020-07-01_09h37.27.440,Tymula Experiment,3.2.3,MacIntel,60
,,left,4.383999825,1,0,160,26,1,159,-5,-5,0,38,62,0,0,0.5,-0.5,-0.5,-0.5,-0.5,,2020-07-01_09h37.27.440,Tymula Experiment,3.2.3,MacIntel,60
,,right,2.852999926,1,0,160,28,1,159,-5,-5,0,75,25,0,0,-0.5,0.5,0.5,0.5,0.5,,2020-07-01_09h37.27.440,Tymula Experiment,3.2.3,MacIntel,60
,,right,2.75,1,0,160,57,1,159,-8,-8,0,25,75,0,0,-0.5,0.5,0.5,0.5,0.5,,2020-07-01_09h37.27.440,Tymula Experiment,3.2.3,MacIntel,60
,,right,4.281999826,1,0,160,97,1,159,50,50,0,25,75,0,0,0.5,-0.5,-0.5,-0.5,-0.5,,2020-07-01_09h37.27.440,Tymula Experiment,3.2.3,MacIntel,60
,,right,2.782999992,1,0,160,25,1,159,-5,-5,0,25,75,0,0,-0.5,0.5,0.5,0.5,0.5,,2020-07-01_09h37.27.440,Tymula Experiment,3.2.3,MacIntel,60
,,left,3.378999949,1,0,160,9,1,159,5,5,0,25,75,0,0,-0.5,0.5,0.5,0.5,0.5,,2020-07-01_09h37.27.440,Tymula Experiment,3.2.3,MacIntel,60
,,right,6.040999889,1,0,160,20,1,159,-5,-5,0,75,25,0,0,-0.5,0.5,0.5,0.5,0.5,,2020-07-01_09h37.27.440,Tymula Experiment,3.2.3,MacIntel,60
,,left,2.023999929,1,0,160,98,1,159,50,50,0,38,62,0,0,-0.5,0.5,0.5,0.5,0.5,,2020-07-01_09h37.27.440,Tymula Experiment,3.2.3,MacIntel,60
,,left,2.006999969,1,0,160,66,1,159,20,20,0,38,62,0,0,-0.5,0.5,0.5,0.5,0.5,,2020-07-01_09h37.27.440,Tymula Experiment,3.2.3,MacIntel,60
,,right,2.036999941,1,0,160,102,1,159,50,50,0,25,25,0.325,50,0.5,-0.5,-0.5,-0.5,-0.5,,2020-07-01_09h37.27.440,Tymula Experiment,3.2.3,MacIntel,60
,,right,3.617999792,1,0,160,119,1,159,-50,-50,0,13,13,0.481,74,-0.5,0.5,0.5,0.5,0.5,,2020-07-01_09h37.27.440,Tymula Experiment,3.2.3,MacIntel,60
,,right,2.288999796,1,0,160,13,1,159,5,5,0,38,38,0.156,24,0.5,-0.5,-0.5,-0.5,-0.5,,2020-07-01_09h37.27.440,Tymula Experiment,3.2.3,MacIntel,60
,,right,2.864999771,1,0,160,151,1,159,-125,-125,0,13,13,0.481,74,-0.5,0.5,0.5,0.5,0.5,,2020-07-01_09h37.27.440,Tymula Experiment,3.2.3,MacIntel,60
,,right,2.051000118,1,0,160,112,1,159,-50,-50,0,13,87,0,0,-0.5,0.5,0.5,0.5,0.5,,2020-07-01_09h37.27.440,Tymula Experiment,3.2.3,MacIntel,60
,,right,5.914999962,1,0,160,67,1,159,20,20,0,50,50,0,0,0.5,-0.5,-0.5,-0.5,-0.5,,2020-07-01_09h37.27.440,Tymula Experiment,3.2.3,MacIntel,60
,,left,2.115999937,1,0,160,2,1,159,5,5,0,38,62,0,0,-0.5,0.5,0.5,0.5,0.5,,2020-07-01_09h37.27.440,Tymula Experiment,3.2.3,MacIntel,60
,,right,2.609999895,1,0,160,85,1,159,-20,-20,0,38,38,0.156,24,-0.5,0.5,0.5,0.5,0.5,,2020-07-01_09h37.27.440,Tymula Experiment,3.2.3,MacIntel,60
,,right,2.447000027,1,0,160,27,1,159,-5,-5,0,50,50,0,0,-0.5,0.5,0.5,0.5,0.5,,2020-07-01_09h37.27.440,Tymula Experiment,3.2.3,MacIntel,60
,,left,2.970999956,1,0,160,22,1,159,-5,-5,0,25,25,0.325,50,0.5,-0.5,-0.5,-0.5,-0.5,,2020-07-01_09h37.27.440,Tymula Experiment,3.2.3,MacIntel,60
,,right,2.781999826,1,0,160,155,1,159,-125,-125,0,50,50,0,0,-0.5,0.5,0.5,0.5,0.5,,2020-07-01_09h37.27.440,Tymula Experiment,3.2.3,MacIntel,60
,,left,2.268999815,1,0,160,29,1,159,-5,-5,0,38,38,0.156,24,0.5,-0.5,-0.5,-0.5,-0.5,,2020-07-01_09h37.27.440,Tymula Experiment,3.2.3,MacIntel,60
,,left,3.700000048,1,0,160,71,1,159,20,20,0,13,13,0.481,74,-0.5,0.5,0.5,0.5,0.5,,2020-07-01_09h37.27.440,Tymula Experiment,3.2.3,MacIntel,60
,,right,4.062999964,1,0,160,40,1,159,8,8,0,13,87,0,0,0.5,-0.5,-0.5,-0.5,-0.5,,2020-07-01_09h37.27.440,Tymula Experiment,3.2.3,MacIntel,60
,,left,2.235999823,1,0,160,4,1,159,5,5,0,75,25,0,0,-0.5,0.5,0.5,0.5,0.5,,2020-07-01_09h37.27.440,Tymula Experiment,3.2.3,MacIntel,60
,,left,7.290999889,1,0,160,96,1,159,50,50,0,13,87,0,0,-0.5,0.5,0.5,0.5,0.5,,2020-07-01_09h37.27.440,Tymula Experiment,3.2.3,MacIntel,60
,,right,1.21999979,1,0,160,74,1,159,20,20,0,38,62,0,0,0.5,-0.5,-0.5,-0.5,-0.5,,2020-07-01_09h37.27.440,Tymula Experiment,3.2.3,MacIntel,60
,,left,1.105000019,1,0,160,140,1,159,125,125,0,75,25,0,0,-0.5,0.5,0.5,0.5,0.5,,2020-07-01_09h37.27.440,Tymula Experiment,3.2.3,MacIntel,60
,,right,0.986999989,1,0,160,45,1,159,8,8,0,38,38,0.156,24,0.5,-0.5,-0.5,-0.5,-0.5,,2020-07-01_09h37.27.440,Tymula Experiment,3.2.3,MacIntel,60
,,left,1.849999905,1,0,160,56,1,159,-8,-8,0,13,87,0,0,0.5,-0.5,-0.5,-0.5,-0.5,,2020-07-01_09h37.27.440,Tymula Experiment,3.2.3,MacIntel,60
,,right,2.065000057,1,0,160,62,1,159,-8,-8,0,25,25,0.325,50,-0.5,0.5,0.5,0.5,0.5,,2020-07-01_09h37.27.440,Tymula Experiment,3.2.3,MacIntel,60
,,left,1.315000057,1,0,160,103,1,159,50,50,0,13,13,0.481,74,-0.5,0.5,0.5,0.5,0.5,,2020-07-01_09h37.27.440,Tymula Experiment,3.2.3,MacIntel,60
,,right,3.378000021,1,0,160,55,1,159,-8,-8,0,13,13,0.481,74,-0.5,0.5,0.5,0.5,0.5,,2020-07-01_09h37.27.440,Tymula Experiment,3.2.3,MacIntel,60
,,right,1.294999838,1,0,160,87,1,159,-20,-20,0,13,13,0.481,74,-0.5,0.5,0.5,0.5,0.5,,2020-07-01_09h37.27.440,Tymula Experiment,3.2.3,MacIntel,60
,,left,1.092999935,1,0,160,81,1,159,-20,-20,0,25,75,0,0,0.5,-0.5,-0.5,-0.5,-0.5,,2020-07-01_09h37.27.440,Tymula Experiment,3.2.3,MacIntel,60
,,right,1.348999977,1,0,160,65,1,159,20,20,0,25,75,0,0,0.5,-0.5,-0.5,-0.5,-0.5,,2020-07-01_09h37.27.440,Tymula Experiment,3.2.3,MacIntel,60
,,left,1.036999941,1,0,160,93,1,159,-20,-20,0,38,38,0.156,24,0.5,-0.5,-0.5,-0.5,-0.5,,2020-07-01_09h37.27.440,Tymula Experiment,3.2.3,MacIntel,60
,,left,1.984999895,1,0,160,0,1,159,5,5,0,13,87,0,0,-0.5,0.5,0.5,0.5,0.5,,2020-07-01_09h37.27.440,Tymula Experiment,3.2.3,MacIntel,60
,,left,2.170000076,1,0,160,86,1,159,-20,-20,0,25,25,0.325,50,0.5,-0.5,-0.5,-0.5,-0.5,,2020-07-01_09h37.27.440,Tymula Experiment,3.2.3,MacIntel,60
,,left,1.899999857,1,0,160,83,1,159,-20,-20,0,50,50,0,0,0.5,-0.5,-0.5,-0.5,-0.5,,2020-07-01_09h37.27.440,Tymula Experiment,3.2.3,MacIntel,60
,,left,1.523000002,1,0,160,44,1,159,8,8,0,75,25,0,0,-0.5,0.5,0.5,0.5,0.5,,2020-07-01_09h37.27.440,Tymula Experiment,3.2.3,MacIntel,60
,,right,1.384000063,1,0,160,42,1,159,8,8,0,38,62,0,0,0.5,-0.5,-0.5,-0.5,-0.5,,2020-07-01_09h37.27.440,Tymula Experiment,3.2.3,MacIntel,60
,,left,3.75999999,1,0,160,63,1,159,-8,-8,0,13,13,0.481,74,0.5,-0.5,-0.5,-0.5,-0.5,,2020-07-01_09h37.27.440,Tymula Experiment,3.2.3,MacIntel,60
,,right,2.079999924,1,0,160,106,1,159,50,50,0,38,62,0,0,0.5,-0.5,-0.5,-0.5,-0.5,,2020-07-01_09h37.27.440,Tymula Experiment,3.2.3,MacIntel,60
,,right,1.122999907,1,0,160,15,1,159,5,5,0,13,13,0.481,74,0.5,-0.5,-0.5,-0.5,-0.5,,2020-07-01_09h37.27.440,Tymula Experiment,3.2.3,MacIntel,60
,,right,2.167000055,1,0,160,148,1,159,-125,-125,0,75,25,0,0,-0.5,0.5,0.5,0.5,0.5,,2020-07-01_09h37.27.440,Tymula Experiment,3.2.3,MacIntel,60
,,right,3.501999855,1,0,160,156,1,159,-125,-125,0,75,25,0,0,-0.5,0.5,0.5,0.5,0.5,,2020-07-01_09h37.27.440,Tymula Experiment,3.2.3,MacIntel,60
,,left,2.984999895,1,0,160,157,1,159,-125,-125,0,38,38,0.156,24,0.5,-0.5,-0.5,-0.5,-0.5,,2020-07-01_09h37.27.440,Tymula Experiment,3.2.3,MacIntel,60
,,left,1.171999931,1,0,160,125,1,159,-50,-50,0,38,38,0.156,24,0.5,-0.5,-0.5,-0.5,-0.5,,2020-07-01_09h37.27.440,Tymula Experiment,3.2.3,MacIntel,60
