key_resp_2.keys,key_resp_2.rt,key_resp.keys,key_resp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,trials.order,Sure,OptionOne,OptionTwo,Risk,Risk2,AmbiguityBarH,Ambiguity,SureXPos,RiskXPos,OptionOneXPos,OptionTwoXPos,RiskX,participant,date,expName,psychopyVersion,OS,frameRate
space,5.069000244,left,8.024000168,1,0,160,98,1,159,50,50,0,38,62,0,0,-0.5,0.5,0.5,0.5,0.5,place,2020-07-06_20h25.57.996,Tymula Experiment,3.2.3,Linux x86_64,60
,,left,9.544000149,1,0,160,62,1,159,-8,-8,0,25,25,0.325,50,-0.5,0.5,0.5,0.5,0.5,place,2020-07-06_20h25.57.996,Tymula Experiment,3.2.3,Linux x86_64,60
,,left,8.238000154,1,0,160,55,1,159,-8,-8,0,13,13,0.481,74,-0.5,0.5,0.5,0.5,0.5,place,2020-07-06_20h25.57.996,Tymula Experiment,3.2.3,Linux x86_64,60
,,left,8.892000198,1,0,160,122,1,159,-50,-50,0,38,62,0,0,0.5,-0.5,-0.5,-0.5,-0.5,place,2020-07-06_20h25.57.996,Tymula Experiment,3.2.3,Linux x86_64,60
,,left,5.188000202,1,0,160,77,1,159,20,20,0,38,38,0.156,24,0.5,-0.5,-0.5,-0.5,-0.5,place,2020-07-06_20h25.57.996,Tymula Experiment,3.2.3,Linux x86_64,60
,,left,7.125000238,1,0,160,81,1,159,-20,-20,0,25,75,0,0,0.5,-0.5,-0.5,-0.5,-0.5,place,2020-07-06_20h25.57.996,Tymula Experiment,3.2.3,Linux x86_64,60
,,left,5.951000214,1,0,160,105,1,159,50,50,0,25,75,0,0,-0.5,0.5,0.5,0.5,0.5,place,2020-07-06_20h25.57.996,Tymula Experiment,3.2.3,Linux x86_64,60
,,right,8.250000238,1,0,160,92,1,159,-20,-20,0,75,25,0,0,-0.5,0.5,0.5,0.5,0.5,place,2020-07-06_20h25.57.996,Tymula Experiment,3.2.3,Linux x86_64,60
,,right,4.962000132,1,0,160,84,1,159,-20,-20,0,75,25,0,0,-0.5,0.5,0.5,0.5,0.5,place,2020-07-06_20h25.57.996,Tymula Experiment,3.2.3,Linux x86_64,60
,,left,3.137000322,1,0,160,135,1,159,125,125,0,13,13,0.481,74,-0.5,0.5,0.5,0.5,0.5,place,2020-07-06_20h25.57.996,Tymula Experiment,3.2.3,Linux x86_64,60
,,left,6.58700037,1,0,160,33,1,159,8,8,0,25,75,0,0,0.5,-0.5,-0.5,-0.5,-0.5,place,2020-07-06_20h25.57.996,Tymula Experiment,3.2.3,Linux x86_64,60
,,right,6.024000168,1,0,160,48,1,159,-8,-8,0,13,87,0,0,-0.5,0.5,0.5,0.5,0.5,place,2020-07-06_20h25.57.996,Tymula Experiment,3.2.3,Linux x86_64,60
,,right,5.804000139,1,0,160,141,1,159,125,125,0,38,38,0.156,24,0.5,-0.5,-0.5,-0.5,-0.5,place,2020-07-06_20h25.57.996,Tymula Experiment,3.2.3,Linux x86_64,60
,,right,5.338000298,1,0,160,153,1,159,-125,-125,0,25,75,0,0,-0.5,0.5,0.5,0.5,0.5,place,2020-07-06_20h25.57.996,Tymula Experiment,3.2.3,Linux x86_64,60
,,left,5.136000156,1,0,160,3,1,159,5,5,0,50,50,0,0,0.5,-0.5,-0.5,-0.5,-0.5,place,2020-07-06_20h25.57.996,Tymula Experiment,3.2.3,Linux x86_64,60
,,right,3.809000254,1,0,160,123,1,159,-50,-50,0,50,50,0,0,-0.5,0.5,0.5,0.5,0.5,place,2020-07-06_20h25.57.996,Tymula Experiment,3.2.3,Linux x86_64,60
,,right,4.995000124,1,0,160,47,1,159,8,8,0,13,13,0.481,74,0.5,-0.5,-0.5,-0.5,-0.5,place,2020-07-06_20h25.57.996,Tymula Experiment,3.2.3,Linux x86_64,60
,,left,7.323000193,1,0,160,2,1,159,5,5,0,38,62,0,0,-0.5,0.5,0.5,0.5,0.5,place,2020-07-06_20h25.57.996,Tymula Experiment,3.2.3,Linux x86_64,60
,,left,2.185000181,1,0,160,110,1,159,50,50,0,25,25,0.325,50,-0.5,0.5,0.5,0.5,0.5,place,2020-07-06_20h25.57.996,Tymula Experiment,3.2.3,Linux x86_64,60
,,left,6.426000118,1,0,160,88,1,159,-20,-20,0,13,87,0,0,0.5,-0.5,-0.5,-0.5,-0.5,place,2020-07-06_20h25.57.996,Tymula Experiment,3.2.3,Linux x86_64,60
,,left,2.5400002,1,0,160,56,1,159,-8,-8,0,13,87,0,0,0.5,-0.5,-0.5,-0.5,-0.5,place,2020-07-06_20h25.57.996,Tymula Experiment,3.2.3,Linux x86_64,60
,,right,5.049000025,1,0,160,60,1,159,-8,-8,0,75,25,0,0,-0.5,0.5,0.5,0.5,0.5,place,2020-07-06_20h25.57.996,Tymula Experiment,3.2.3,Linux x86_64,60
