key_resp_2.keys,key_resp_2.rt,key_resp.keys,key_resp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,trials.order,Sure,OptionOne,OptionTwo,Risk,Risk2,AmbiguityBarH,Ambiguity,SureXPos,RiskXPos,OptionOneXPos,OptionTwoXPos,RiskX,participant,date,expName,psychopyVersion,OS,frameRate
,,left,6.360000134,1,0,160,11,1,159,5,5,0,50,50,0,0,-0.5,0.5,0.5,0.5,0.5,country,2020-07-07_12h28.21.034,Tymula Experiment,3.2.3,MacIntel,60
,,right,11.22900009,1,0,160,148,1,159,-125,-125,0,75,25,0,0,-0.5,0.5,0.5,0.5,0.5,country,2020-07-07_12h28.21.034,Tymula Experiment,3.2.3,MacIntel,60
,,right,6.94900012,1,0,160,50,1,159,-8,-8,0,38,62,0,0,-0.5,0.5,0.5,0.5,0.5,country,2020-07-07_12h28.21.034,Tymula Experiment,3.2.3,MacIntel,60
,,right,5.916000128,1,0,160,121,1,159,-50,-50,0,25,75,0,0,-0.5,0.5,0.5,0.5,0.5,country,2020-07-07_12h28.21.034,Tymula Experiment,3.2.3,MacIntel,60
,,left,4.743000031,1,0,160,98,1,159,50,50,0,38,62,0,0,-0.5,0.5,0.5,0.5,0.5,country,2020-07-07_12h28.21.034,Tymula Experiment,3.2.3,MacIntel,60
,,left,5.611999989,1,0,160,152,1,159,-125,-125,0,13,87,0,0,0.5,-0.5,-0.5,-0.5,-0.5,country,2020-07-07_12h28.21.034,Tymula Experiment,3.2.3,MacIntel,60
,,right,6.558000088,1,0,160,143,1,159,125,125,0,13,13,0.481,74,0.5,-0.5,-0.5,-0.5,-0.5,country,2020-07-07_12h28.21.034,Tymula Experiment,3.2.3,MacIntel,60
,,right,5.136000156,1,0,160,48,1,159,-8,-8,0,13,87,0,0,-0.5,0.5,0.5,0.5,0.5,country,2020-07-07_12h28.21.034,Tymula Experiment,3.2.3,MacIntel,60
,,left,3.896000147,1,0,160,26,1,159,-5,-5,0,38,62,0,0,0.5,-0.5,-0.5,-0.5,-0.5,country,2020-07-07_12h28.21.034,Tymula Experiment,3.2.3,MacIntel,60
,,left,6.710999966,1,0,160,108,1,159,50,50,0,75,25,0,0,-0.5,0.5,0.5,0.5,0.5,country,2020-07-07_12h28.21.034,Tymula Experiment,3.2.3,MacIntel,60
,,left,8.211000204,1,0,160,150,1,159,-125,-125,0,25,25,0.325,50,0.5,-0.5,-0.5,-0.5,-0.5,country,2020-07-07_12h28.21.034,Tymula Experiment,3.2.3,MacIntel,60
,,left,4.900000095,1,0,160,91,1,159,-20,-20,0,50,50,0,0,-0.5,0.5,0.5,0.5,0.5,country,2020-07-07_12h28.21.034,Tymula Experiment,3.2.3,MacIntel,60
,,right,2.987000227,1,0,160,102,1,159,50,50,0,25,25,0.325,50,0.5,-0.5,-0.5,-0.5,-0.5,country,2020-07-07_12h28.21.034,Tymula Experiment,3.2.3,MacIntel,60
,,right,2.929000139,1,0,160,103,1,159,50,50,0,13,13,0.481,74,-0.5,0.5,0.5,0.5,0.5,country,2020-07-07_12h28.21.034,Tymula Experiment,3.2.3,MacIntel,60
,,right,4.107000113,1,0,160,77,1,159,20,20,0,38,38,0.156,24,0.5,-0.5,-0.5,-0.5,-0.5,country,2020-07-07_12h28.21.034,Tymula Experiment,3.2.3,MacIntel,60
,,right,4.96600008,1,0,160,92,1,159,-20,-20,0,75,25,0,0,-0.5,0.5,0.5,0.5,0.5,country,2020-07-07_12h28.21.034,Tymula Experiment,3.2.3,MacIntel,60
,,right,4.653000116,1,0,160,13,1,159,5,5,0,38,38,0.156,24,0.5,-0.5,-0.5,-0.5,-0.5,country,2020-07-07_12h28.21.034,Tymula Experiment,3.2.3,MacIntel,60
,,left,5.652000189,1,0,160,75,1,159,20,20,0,50,50,0,0,-0.5,0.5,0.5,0.5,0.5,country,2020-07-07_12h28.21.034,Tymula Experiment,3.2.3,MacIntel,60
,,right,5.695999861,1,0,160,47,1,159,8,8,0,13,13,0.481,74,0.5,-0.5,-0.5,-0.5,-0.5,country,2020-07-07_12h28.21.034,Tymula Experiment,3.2.3,MacIntel,60
,,left,8.118000269,1,0,160,19,1,159,-5,-5,0,50,50,0,0,0.5,-0.5,-0.5,-0.5,-0.5,country,2020-07-07_12h28.21.034,Tymula Experiment,3.2.3,MacIntel,60
,,left,3.296000004,1,0,160,93,1,159,-20,-20,0,38,38,0.156,24,0.5,-0.5,-0.5,-0.5,-0.5,country,2020-07-07_12h28.21.034,Tymula Experiment,3.2.3,MacIntel,60
,,left,2.920000076,1,0,160,120,1,159,-50,-50,0,13,87,0,0,0.5,-0.5,-0.5,-0.5,-0.5,country,2020-07-07_12h28.21.034,Tymula Experiment,3.2.3,MacIntel,60
,,right,4.260999918,1,0,160,124,1,159,-50,-50,0,75,25,0,0,-0.5,0.5,0.5,0.5,0.5,country,2020-07-07_12h28.21.034,Tymula Experiment,3.2.3,MacIntel,60
,,left,3.532000303,1,0,160,139,1,159,125,125,0,50,50,0,0,-0.5,0.5,0.5,0.5,0.5,country,2020-07-07_12h28.21.034,Tymula Experiment,3.2.3,MacIntel,60
,,right,3.767000198,1,0,160,53,1,159,-8,-8,0,38,38,0.156,24,-0.5,0.5,0.5,0.5,0.5,country,2020-07-07_12h28.21.034,Tymula Experiment,3.2.3,MacIntel,60
,,right,4.214000225,1,0,160,52,1,159,-8,-8,0,75,25,0,0,-0.5,0.5,0.5,0.5,0.5,country,2020-07-07_12h28.21.034,Tymula Experiment,3.2.3,MacIntel,60
,,left,3.078000069,1,0,160,29,1,159,-5,-5,0,38,38,0.156,24,0.5,-0.5,-0.5,-0.5,-0.5,country,2020-07-07_12h28.21.034,Tymula Experiment,3.2.3,MacIntel,60
,,right,2.392000198,1,0,160,144,1,159,-125,-125,0,13,87,0,0,-0.5,0.5,0.5,0.5,0.5,country,2020-07-07_12h28.21.034,Tymula Experiment,3.2.3,MacIntel,60
,,left,2.904999971,1,0,160,133,1,159,125,125,0,38,38,0.156,24,-0.5,0.5,0.5,0.5,0.5,country,2020-07-07_12h28.21.034,Tymula Experiment,3.2.3,MacIntel,60
,,right,1.834000111,1,0,160,16,1,159,-5,-5,0,13,87,0,0,-0.5,0.5,0.5,0.5,0.5,country,2020-07-07_12h28.21.034,Tymula Experiment,3.2.3,MacIntel,60
,,left,3.016000032,1,0,160,56,1,159,-8,-8,0,13,87,0,0,0.5,-0.5,-0.5,-0.5,-0.5,country,2020-07-07_12h28.21.034,Tymula Experiment,3.2.3,MacIntel,60
,,right,3.816999912,1,0,160,74,1,159,20,20,0,38,62,0,0,0.5,-0.5,-0.5,-0.5,-0.5,country,2020-07-07_12h28.21.034,Tymula Experiment,3.2.3,MacIntel,60
,,left,1.985000134,1,0,160,4,1,159,5,5,0,75,25,0,0,-0.5,0.5,0.5,0.5,0.5,country,2020-07-07_12h28.21.034,Tymula Experiment,3.2.3,MacIntel,60
,,left,3.925000191,1,0,160,81,1,159,-20,-20,0,25,75,0,0,0.5,-0.5,-0.5,-0.5,-0.5,country,2020-07-07_12h28.21.034,Tymula Experiment,3.2.3,MacIntel,60
,,left,6.073000193,1,0,160,9,1,159,5,5,0,25,75,0,0,-0.5,0.5,0.5,0.5,0.5,country,2020-07-07_12h28.21.034,Tymula Experiment,3.2.3,MacIntel,60
,,right,2.719000101,1,0,160,153,1,159,-125,-125,0,25,75,0,0,-0.5,0.5,0.5,0.5,0.5,country,2020-07-07_12h28.21.034,Tymula Experiment,3.2.3,MacIntel,60
,,left,9.942000151,1,0,160,113,1,159,-50,-50,0,25,75,0,0,0.5,-0.5,-0.5,-0.5,-0.5,country,2020-07-07_12h28.21.034,Tymula Experiment,3.2.3,MacIntel,60
,,right,7.512000084,1,0,160,117,1,159,-50,-50,0,38,38,0.156,24,-0.5,0.5,0.5,0.5,0.5,country,2020-07-07_12h28.21.034,Tymula Experiment,3.2.3,MacIntel,60
,,right,2.979000092,1,0,160,65,1,159,20,20,0,25,75,0,0,0.5,-0.5,-0.5,-0.5,-0.5,country,2020-07-07_12h28.21.034,Tymula Experiment,3.2.3,MacIntel,60
,,left,8.168000221,1,0,160,157,1,159,-125,-125,0,38,38,0.156,24,0.5,-0.5,-0.5,-0.5,-0.5,country,2020-07-07_12h28.21.034,Tymula Experiment,3.2.3,MacIntel,60
,,left,9.006000042,1,0,160,118,1,159,-50,-50,0,25,25,0.325,50,0.5,-0.5,-0.5,-0.5,-0.5,country,2020-07-07_12h28.21.034,Tymula Experiment,3.2.3,MacIntel,60
,,right,11.10300016,1,0,160,23,1,159,-5,-5,0,13,13,0.481,74,-0.5,0.5,0.5,0.5,0.5,country,2020-07-07_12h28.21.034,Tymula Experiment,3.2.3,MacIntel,60
,,left,7.610000134,1,0,160,96,1,159,50,50,0,13,87,0,0,-0.5,0.5,0.5,0.5,0.5,country,2020-07-07_12h28.21.034,Tymula Experiment,3.2.3,MacIntel,60
,,right,4.510000229,1,0,160,40,1,159,8,8,0,13,87,0,0,0.5,-0.5,-0.5,-0.5,-0.5,country,2020-07-07_12h28.21.034,Tymula Experiment,3.2.3,MacIntel,60
,,left,5.654000044,1,0,160,130,1,159,125,125,0,38,62,0,0,-0.5,0.5,0.5,0.5,0.5,country,2020-07-07_12h28.21.034,Tymula Experiment,3.2.3,MacIntel,60
,,right,4.878000021,1,0,160,131,1,159,125,125,0,50,50,0,0,0.5,-0.5,-0.5,-0.5,-0.5,country,2020-07-07_12h28.21.034,Tymula Experiment,3.2.3,MacIntel,60
,,right,3.075000048,1,0,160,15,1,159,5,5,0,13,13,0.481,74,0.5,-0.5,-0.5,-0.5,-0.5,country,2020-07-07_12h28.21.034,Tymula Experiment,3.2.3,MacIntel,60
,,left,4.294000149,1,0,160,61,1,159,-8,-8,0,38,38,0.156,24,0.5,-0.5,-0.5,-0.5,-0.5,country,2020-07-07_12h28.21.034,Tymula Experiment,3.2.3,MacIntel,60
,,left,3.019000292,1,0,160,22,1,159,-5,-5,0,25,25,0.325,50,0.5,-0.5,-0.5,-0.5,-0.5,country,2020-07-07_12h28.21.034,Tymula Experiment,3.2.3,MacIntel,60
,,right,7.170000076,1,0,160,70,1,159,20,20,0,25,25,0.325,50,0.5,-0.5,-0.5,-0.5,-0.5,country,2020-07-07_12h28.21.034,Tymula Experiment,3.2.3,MacIntel,60
,,right,5.94900012,1,0,160,123,1,159,-50,-50,0,50,50,0,0,-0.5,0.5,0.5,0.5,0.5,country,2020-07-07_12h28.21.034,Tymula Experiment,3.2.3,MacIntel,60
,,right,3.098999977,1,0,160,151,1,159,-125,-125,0,13,13,0.481,74,-0.5,0.5,0.5,0.5,0.5,country,2020-07-07_12h28.21.034,Tymula Experiment,3.2.3,MacIntel,60
,,left,5.796000242,1,0,160,145,1,159,-125,-125,0,25,75,0,0,0.5,-0.5,-0.5,-0.5,-0.5,country,2020-07-07_12h28.21.034,Tymula Experiment,3.2.3,MacIntel,60
,,right,3.618000031,1,0,160,62,1,159,-8,-8,0,25,25,0.325,50,-0.5,0.5,0.5,0.5,0.5,country,2020-07-07_12h28.21.034,Tymula Experiment,3.2.3,MacIntel,60
,,right,3.020999908,1,0,160,42,1,159,8,8,0,38,62,0,0,0.5,-0.5,-0.5,-0.5,-0.5,country,2020-07-07_12h28.21.034,Tymula Experiment,3.2.3,MacIntel,60
,,right,2.321000099,1,0,160,111,1,159,50,50,0,13,13,0.481,74,0.5,-0.5,-0.5,-0.5,-0.5,country,2020-07-07_12h28.21.034,Tymula Experiment,3.2.3,MacIntel,60
,,right,2.698000193,1,0,160,1,1,159,5,5,0,25,75,0,0,0.5,-0.5,-0.5,-0.5,-0.5,country,2020-07-07_12h28.21.034,Tymula Experiment,3.2.3,MacIntel,60
,,left,2.576999903,1,0,160,135,1,159,125,125,0,13,13,0.481,74,-0.5,0.5,0.5,0.5,0.5,country,2020-07-07_12h28.21.034,Tymula Experiment,3.2.3,MacIntel,60
,,left,3.767000198,1,0,160,73,1,159,20,20,0,25,75,0,0,-0.5,0.5,0.5,0.5,0.5,country,2020-07-07_12h28.21.034,Tymula Experiment,3.2.3,MacIntel,60
,,right,6.933000088,1,0,160,99,1,159,50,50,0,50,50,0,0,0.5,-0.5,-0.5,-0.5,-0.5,country,2020-07-07_12h28.21.034,Tymula Experiment,3.2.3,MacIntel,60
,,left,6.372999907,1,0,160,127,1,159,-50,-50,0,13,13,0.481,74,0.5,-0.5,-0.5,-0.5,-0.5,country,2020-07-07_12h28.21.034,Tymula Experiment,3.2.3,MacIntel,60
,,left,9.220000267,1,0,160,107,1,159,50,50,0,50,50,0,0,-0.5,0.5,0.5,0.5,0.5,country,2020-07-07_12h28.21.034,Tymula Experiment,3.2.3,MacIntel,60
,,right,2.68900013,1,0,160,57,1,159,-8,-8,0,25,75,0,0,-0.5,0.5,0.5,0.5,0.5,country,2020-07-07_12h28.21.034,Tymula Experiment,3.2.3,MacIntel,60
,,right,2.855000019,1,0,160,33,1,159,8,8,0,25,75,0,0,0.5,-0.5,-0.5,-0.5,-0.5,country,2020-07-07_12h28.21.034,Tymula Experiment,3.2.3,MacIntel,60
,,right,3.940999985,1,0,160,59,1,159,-8,-8,0,50,50,0,0,-0.5,0.5,0.5,0.5,0.5,country,2020-07-07_12h28.21.034,Tymula Experiment,3.2.3,MacIntel,60
,,right,2.032000065,1,0,160,67,1,159,20,20,0,50,50,0,0,0.5,-0.5,-0.5,-0.5,-0.5,country,2020-07-07_12h28.21.034,Tymula Experiment,3.2.3,MacIntel,60
,,left,3.582999945,1,0,160,12,1,159,5,5,0,75,25,0,0,-0.5,0.5,0.5,0.5,0.5,country,2020-07-07_12h28.21.034,Tymula Experiment,3.2.3,MacIntel,60
,,left,3.980999947,1,0,160,43,1,159,8,8,0,50,50,0,0,-0.5,0.5,0.5,0.5,0.5,country,2020-07-07_12h28.21.034,Tymula Experiment,3.2.3,MacIntel,60
,,right,2.554000139,1,0,160,18,1,159,-5,-5,0,38,62,0,0,-0.5,0.5,0.5,0.5,0.5,country,2020-07-07_12h28.21.034,Tymula Experiment,3.2.3,MacIntel,60
,,left,2.446000099,1,0,160,125,1,159,-50,-50,0,38,38,0.156,24,0.5,-0.5,-0.5,-0.5,-0.5,country,2020-07-07_12h28.21.034,Tymula Experiment,3.2.3,MacIntel,60
,,left,2.937999964,1,0,160,83,1,159,-20,-20,0,50,50,0,0,0.5,-0.5,-0.5,-0.5,-0.5,country,2020-07-07_12h28.21.034,Tymula Experiment,3.2.3,MacIntel,60
,,left,2.402000189,1,0,160,132,1,159,125,125,0,75,25,0,0,-0.5,0.5,0.5,0.5,0.5,country,2020-07-07_12h28.21.034,Tymula Experiment,3.2.3,MacIntel,60
,,left,3.296000242,1,0,160,17,1,159,-5,-5,0,25,75,0,0,0.5,-0.5,-0.5,-0.5,-0.5,country,2020-07-07_12h28.21.034,Tymula Experiment,3.2.3,MacIntel,60
,,right,3.335999966,1,0,160,146,1,159,-125,-125,0,38,62,0,0,-0.5,0.5,0.5,0.5,0.5,country,2020-07-07_12h28.21.034,Tymula Experiment,3.2.3,MacIntel,60
,,left,3.683000088,1,0,160,54,1,159,-8,-8,0,25,25,0.325,50,0.5,-0.5,-0.5,-0.5,-0.5,country,2020-07-07_12h28.21.034,Tymula Experiment,3.2.3,MacIntel,60
,,left,2.269000053,1,0,160,68,1,159,20,20,0,75,25,0,0,-0.5,0.5,0.5,0.5,0.5,country,2020-07-07_12h28.21.034,Tymula Experiment,3.2.3,MacIntel,60
,,right,2.360000134,1,0,160,6,1,159,5,5,0,25,25,0.325,50,0.5,-0.5,-0.5,-0.5,-0.5,country,2020-07-07_12h28.21.034,Tymula Experiment,3.2.3,MacIntel,60
,,left,2.170000076,1,0,160,46,1,159,8,8,0,25,25,0.325,50,-0.5,0.5,0.5,0.5,0.5,country,2020-07-07_12h28.21.034,Tymula Experiment,3.2.3,MacIntel,60
,,right,6.359000206,1,0,160,25,1,159,-5,-5,0,25,75,0,0,-0.5,0.5,0.5,0.5,0.5,country,2020-07-07_12h28.21.034,Tymula Experiment,3.2.3,MacIntel,60
,,left,5.124000311,1,0,160,128,1,159,125,125,0,13,87,0,0,-0.5,0.5,0.5,0.5,0.5,country,2020-07-07_12h28.21.034,Tymula Experiment,3.2.3,MacIntel,60
,,right,1.953000069,1,0,160,27,1,159,-5,-5,0,50,50,0,0,-0.5,0.5,0.5,0.5,0.5,country,2020-07-07_12h28.21.034,Tymula Experiment,3.2.3,MacIntel,60
,,left,2.436000109,1,0,160,36,1,159,8,8,0,75,25,0,0,-0.5,0.5,0.5,0.5,0.5,country,2020-07-07_12h28.21.034,Tymula Experiment,3.2.3,MacIntel,60
,,right,3.59800005,1,0,160,97,1,159,50,50,0,25,75,0,0,0.5,-0.5,-0.5,-0.5,-0.5,country,2020-07-07_12h28.21.034,Tymula Experiment,3.2.3,MacIntel,60
,,left,2.244000196,1,0,160,88,1,159,-20,-20,0,13,87,0,0,0.5,-0.5,-0.5,-0.5,-0.5,country,2020-07-07_12h28.21.034,Tymula Experiment,3.2.3,MacIntel,60
,,right,1.558000088,1,0,160,20,1,159,-5,-5,0,75,25,0,0,-0.5,0.5,0.5,0.5,0.5,country,2020-07-07_12h28.21.034,Tymula Experiment,3.2.3,MacIntel,60
,,left,2.259000301,1,0,160,71,1,159,20,20,0,13,13,0.481,74,-0.5,0.5,0.5,0.5,0.5,country,2020-07-07_12h28.21.034,Tymula Experiment,3.2.3,MacIntel,60
,,left,1.33100009,1,0,160,14,1,159,5,5,0,25,25,0.325,50,-0.5,0.5,0.5,0.5,0.5,country,2020-07-07_12h28.21.034,Tymula Experiment,3.2.3,MacIntel,60
,,left,2.460000038,1,0,160,100,1,159,50,50,0,75,25,0,0,-0.5,0.5,0.5,0.5,0.5,country,2020-07-07_12h28.21.034,Tymula Experiment,3.2.3,MacIntel,60
,,left,2.838999987,1,0,160,105,1,159,50,50,0,25,75,0,0,-0.5,0.5,0.5,0.5,0.5,country,2020-07-07_12h28.21.034,Tymula Experiment,3.2.3,MacIntel,60
,,right,1.487000227,1,0,160,156,1,159,-125,-125,0,75,25,0,0,-0.5,0.5,0.5,0.5,0.5,country,2020-07-07_12h28.21.034,Tymula Experiment,3.2.3,MacIntel,60
,,left,2.937000036,1,0,160,95,1,159,-20,-20,0,13,13,0.481,74,0.5,-0.5,-0.5,-0.5,-0.5,country,2020-07-07_12h28.21.034,Tymula Experiment,3.2.3,MacIntel,60
,,right,2.035000086,1,0,160,141,1,159,125,125,0,38,38,0.156,24,0.5,-0.5,-0.5,-0.5,-0.5,country,2020-07-07_12h28.21.034,Tymula Experiment,3.2.3,MacIntel,60
,,left,3.473999977,1,0,160,64,1,159,20,20,0,13,87,0,0,-0.5,0.5,0.5,0.5,0.5,country,2020-07-07_12h28.21.034,Tymula Experiment,3.2.3,MacIntel,60
,,left,1.525000095,1,0,160,7,1,159,5,5,0,13,13,0.481,74,-0.5,0.5,0.5,0.5,0.5,country,2020-07-07_12h28.21.034,Tymula Experiment,3.2.3,MacIntel,60
,,left,1.516000271,1,0,160,39,1,159,8,8,0,13,13,0.481,74,-0.5,0.5,0.5,0.5,0.5,country,2020-07-07_12h28.21.034,Tymula Experiment,3.2.3,MacIntel,60
,,right,1.57400012,1,0,160,106,1,159,50,50,0,38,62,0,0,0.5,-0.5,-0.5,-0.5,-0.5,country,2020-07-07_12h28.21.034,Tymula Experiment,3.2.3,MacIntel,60
,,right,2.846000195,1,0,160,94,1,159,-20,-20,0,25,25,0.325,50,-0.5,0.5,0.5,0.5,0.5,country,2020-07-07_12h28.21.034,Tymula Experiment,3.2.3,MacIntel,60
,,left,1.226999998,1,0,160,66,1,159,20,20,0,38,62,0,0,-0.5,0.5,0.5,0.5,0.5,country,2020-07-07_12h28.21.034,Tymula Experiment,3.2.3,MacIntel,60
,,right,1.20600009,1,0,160,87,1,159,-20,-20,0,13,13,0.481,74,-0.5,0.5,0.5,0.5,0.5,country,2020-07-07_12h28.21.034,Tymula Experiment,3.2.3,MacIntel,60
,,left,3.43200016,1,0,160,44,1,159,8,8,0,75,25,0,0,-0.5,0.5,0.5,0.5,0.5,country,2020-07-07_12h28.21.034,Tymula Experiment,3.2.3,MacIntel,60
,,right,1.963999987,1,0,160,30,1,159,-5,-5,0,25,25,0.325,50,-0.5,0.5,0.5,0.5,0.5,country,2020-07-07_12h28.21.034,Tymula Experiment,3.2.3,MacIntel,60
,,left,1.878000021,1,0,160,58,1,159,-8,-8,0,38,62,0,0,0.5,-0.5,-0.5,-0.5,-0.5,country,2020-07-07_12h28.21.034,Tymula Experiment,3.2.3,MacIntel,60
,,left,5.028000116,1,0,160,51,1,159,-8,-8,0,50,50,0,0,0.5,-0.5,-0.5,-0.5,-0.5,country,2020-07-07_12h28.21.034,Tymula Experiment,3.2.3,MacIntel,60
,,left,2.122000217,1,0,160,63,1,159,-8,-8,0,13,13,0.481,74,0.5,-0.5,-0.5,-0.5,-0.5,country,2020-07-07_12h28.21.034,Tymula Experiment,3.2.3,MacIntel,60
,,right,2.315000057,1,0,160,119,1,159,-50,-50,0,13,13,0.481,74,-0.5,0.5,0.5,0.5,0.5,country,2020-07-07_12h28.21.034,Tymula Experiment,3.2.3,MacIntel,60
,,right,1.641000032,1,0,160,21,1,159,-5,-5,0,38,38,0.156,24,-0.5,0.5,0.5,0.5,0.5,country,2020-07-07_12h28.21.034,Tymula Experiment,3.2.3,MacIntel,60
,,right,1.605000019,1,0,160,28,1,159,-5,-5,0,75,25,0,0,-0.5,0.5,0.5,0.5,0.5,country,2020-07-07_12h28.21.034,Tymula Experiment,3.2.3,MacIntel,60
,,right,2.838000059,1,0,160,138,1,159,125,125,0,38,62,0,0,0.5,-0.5,-0.5,-0.5,-0.5,country,2020-07-07_12h28.21.034,Tymula Experiment,3.2.3,MacIntel,60
,,right,2.302000284,1,0,160,134,1,159,125,125,0,25,25,0.325,50,0.5,-0.5,-0.5,-0.5,-0.5,country,2020-07-07_12h28.21.034,Tymula Experiment,3.2.3,MacIntel,60
,,right,4.249000072,1,0,160,114,1,159,-50,-50,0,38,62,0,0,-0.5,0.5,0.5,0.5,0.5,country,2020-07-07_12h28.21.034,Tymula Experiment,3.2.3,MacIntel,60
,,right,6.312000275,1,0,160,104,1,159,50,50,0,13,87,0,0,0.5,-0.5,-0.5,-0.5,-0.5,country,2020-07-07_12h28.21.034,Tymula Experiment,3.2.3,MacIntel,60
,,right,1.504000187,1,0,160,3,1,159,5,5,0,50,50,0,0,0.5,-0.5,-0.5,-0.5,-0.5,country,2020-07-07_12h28.21.034,Tymula Experiment,3.2.3,MacIntel,60
,,left,1.845000267,1,0,160,101,1,159,50,50,0,38,38,0.156,24,-0.5,0.5,0.5,0.5,0.5,country,2020-07-07_12h28.21.034,Tymula Experiment,3.2.3,MacIntel,60
,,right,1.271000147,1,0,160,89,1,159,-20,-20,0,25,75,0,0,-0.5,0.5,0.5,0.5,0.5,country,2020-07-07_12h28.21.034,Tymula Experiment,3.2.3,MacIntel,60
,,right,0.987999916,1,0,160,80,1,159,-20,-20,0,13,87,0,0,-0.5,0.5,0.5,0.5,0.5,country,2020-07-07_12h28.21.034,Tymula Experiment,3.2.3,MacIntel,60
,,right,1.749000072,1,0,160,45,1,159,8,8,0,38,38,0.156,24,0.5,-0.5,-0.5,-0.5,-0.5,country,2020-07-07_12h28.21.034,Tymula Experiment,3.2.3,MacIntel,60
,,left,2.252000093,1,0,160,2,1,159,5,5,0,38,62,0,0,-0.5,0.5,0.5,0.5,0.5,country,2020-07-07_12h28.21.034,Tymula Experiment,3.2.3,MacIntel,60
,,right,1.515000105,1,0,160,60,1,159,-8,-8,0,75,25,0,0,-0.5,0.5,0.5,0.5,0.5,country,2020-07-07_12h28.21.034,Tymula Experiment,3.2.3,MacIntel,60
,,right,1.772000074,1,0,160,55,1,159,-8,-8,0,13,13,0.481,74,-0.5,0.5,0.5,0.5,0.5,country,2020-07-07_12h28.21.034,Tymula Experiment,3.2.3,MacIntel,60
,,left,4.971000195,1,0,160,31,1,159,-5,-5,0,13,13,0.481,74,0.5,-0.5,-0.5,-0.5,-0.5,country,2020-07-07_12h28.21.034,Tymula Experiment,3.2.3,MacIntel,60
,,left,1.80700016,1,0,160,122,1,159,-50,-50,0,38,62,0,0,0.5,-0.5,-0.5,-0.5,-0.5,country,2020-07-07_12h28.21.034,Tymula Experiment,3.2.3,MacIntel,60
,,right,1.613000154,1,0,160,149,1,159,-125,-125,0,38,38,0.156,24,-0.5,0.5,0.5,0.5,0.5,country,2020-07-07_12h28.21.034,Tymula Experiment,3.2.3,MacIntel,60
,,right,1.588000059,1,0,160,79,1,159,20,20,0,13,13,0.481,74,0.5,-0.5,-0.5,-0.5,-0.5,country,2020-07-07_12h28.21.034,Tymula Experiment,3.2.3,MacIntel,60
,,left,1.200999975,1,0,160,41,1,159,8,8,0,25,75,0,0,-0.5,0.5,0.5,0.5,0.5,country,2020-07-07_12h28.21.034,Tymula Experiment,3.2.3,MacIntel,60
,,left,1.230000257,1,0,160,155,1,159,-125,-125,0,50,50,0,0,-0.5,0.5,0.5,0.5,0.5,country,2020-07-07_12h28.21.034,Tymula Experiment,3.2.3,MacIntel,60
,,left,3.969000101,1,0,160,5,1,159,5,5,0,38,38,0.156,24,-0.5,0.5,0.5,0.5,0.5,country,2020-07-07_12h28.21.034,Tymula Experiment,3.2.3,MacIntel,60
