key_resp_2.keys,key_resp_2.rt,key_resp.keys,key_resp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,trials.order,Sure,OptionOne,OptionTwo,Risk,Risk2,AmbiguityBarH,Ambiguity,SureXPos,RiskXPos,OptionOneXPos,OptionTwoXPos,RiskX,participant,date,expName,psychopyVersion,OS,frameRate
space,7.750999928,right,10.62599993,1,0,160,97,1,159,50,50,0,25,75,0,0,0.5,-0.5,-0.5,-0.5,-0.5,issue,2020-07-08_18h11.36.760,Tymula Experiment,3.2.3,Win32,60
,,right,10.03600001,1,0,160,23,1,159,-5,-5,0,13,13,0.481,74,-0.5,0.5,0.5,0.5,0.5,issue,2020-07-08_18h11.36.760,Tymula Experiment,3.2.3,Win32,60
,,right,5.07400012,1,0,160,1,1,159,5,5,0,25,75,0,0,0.5,-0.5,-0.5,-0.5,-0.5,issue,2020-07-08_18h11.36.760,Tymula Experiment,3.2.3,Win32,60
,,right,8.654000044,1,0,160,114,1,159,-50,-50,0,38,62,0,0,-0.5,0.5,0.5,0.5,0.5,issue,2020-07-08_18h11.36.760,Tymula Experiment,3.2.3,Win32,60
,,left,11.58300018,1,0,160,70,1,159,20,20,0,25,25,0.325,50,0.5,-0.5,-0.5,-0.5,-0.5,issue,2020-07-08_18h11.36.760,Tymula Experiment,3.2.3,Win32,60
,,left,14.0250001,1,0,160,9,1,159,5,5,0,25,75,0,0,-0.5,0.5,0.5,0.5,0.5,issue,2020-07-08_18h11.36.760,Tymula Experiment,3.2.3,Win32,60
,,left,8.02699995,1,0,160,75,1,159,20,20,0,50,50,0,0,-0.5,0.5,0.5,0.5,0.5,issue,2020-07-08_18h11.36.760,Tymula Experiment,3.2.3,Win32,60
,,right,7.284000158,1,0,160,35,1,159,8,8,0,50,50,0,0,0.5,-0.5,-0.5,-0.5,-0.5,issue,2020-07-08_18h11.36.760,Tymula Experiment,3.2.3,Win32,60
,,left,4.226999998,1,0,160,79,1,159,20,20,0,13,13,0.481,74,0.5,-0.5,-0.5,-0.5,-0.5,issue,2020-07-08_18h11.36.760,Tymula Experiment,3.2.3,Win32,60
,,left,3.657999992,1,0,160,137,1,159,125,125,0,25,75,0,0,-0.5,0.5,0.5,0.5,0.5,issue,2020-07-08_18h11.36.760,Tymula Experiment,3.2.3,Win32,60
