key_resp_2.keys,key_resp_2.rt,key_resp.keys,key_resp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,trials.order,Sure,OptionOne,OptionTwo,Risk,Risk2,AmbiguityBarH,Ambiguity,SureXPos,RiskXPos,OptionOneXPos,OptionTwoXPos,RiskX,participant,date,expName,psychopyVersion,OS,frameRate
,,left,4.194000006,1,0,160,142,1,159,125,125,0,25,25,0.325,50,-0.5,0.5,0.5,0.5,0.5,issue,2020-06-28_14h44.49.658,Tymula Experiment,3.2.3,Win32,60
,,right,5.648999929,1,0,160,106,1,159,50,50,0,38,62,0,0,0.5,-0.5,-0.5,-0.5,-0.5,issue,2020-06-28_14h44.49.658,Tymula Experiment,3.2.3,Win32,60
,,left,7.430000067,1,0,160,67,1,159,20,20,0,50,50,0,0,0.5,-0.5,-0.5,-0.5,-0.5,issue,2020-06-28_14h44.49.658,Tymula Experiment,3.2.3,Win32,60
,,right,6.858999968,1,0,160,116,1,159,-50,-50,0,75,25,0,0,-0.5,0.5,0.5,0.5,0.5,issue,2020-06-28_14h44.49.658,Tymula Experiment,3.2.3,Win32,60
,,right,6.40899992,1,0,160,137,1,159,125,125,0,25,75,0,0,-0.5,0.5,0.5,0.5,0.5,issue,2020-06-28_14h44.49.658,Tymula Experiment,3.2.3,Win32,60
,,left,5.344000101,1,0,160,88,1,159,-20,-20,0,13,87,0,0,0.5,-0.5,-0.5,-0.5,-0.5,issue,2020-06-28_14h44.49.658,Tymula Experiment,3.2.3,Win32,60
,,left,4.881999969,1,0,160,81,1,159,-20,-20,0,25,75,0,0,0.5,-0.5,-0.5,-0.5,-0.5,issue,2020-06-28_14h44.49.658,Tymula Experiment,3.2.3,Win32,60
,,right,3.655999899,1,0,160,2,1,159,5,5,0,38,62,0,0,-0.5,0.5,0.5,0.5,0.5,issue,2020-06-28_14h44.49.658,Tymula Experiment,3.2.3,Win32,60
,,right,2.993999958,1,0,160,7,1,159,5,5,0,13,13,0.481,74,-0.5,0.5,0.5,0.5,0.5,issue,2020-06-28_14h44.49.658,Tymula Experiment,3.2.3,Win32,60
,,right,5.381999969,1,0,160,50,1,159,-8,-8,0,38,62,0,0,-0.5,0.5,0.5,0.5,0.5,issue,2020-06-28_14h44.49.658,Tymula Experiment,3.2.3,Win32,60
,,right,2.774000168,1,0,160,28,1,159,-5,-5,0,75,25,0,0,-0.5,0.5,0.5,0.5,0.5,issue,2020-06-28_14h44.49.658,Tymula Experiment,3.2.3,Win32,60
,,left,4.212000132,1,0,160,19,1,159,-5,-5,0,50,50,0,0,0.5,-0.5,-0.5,-0.5,-0.5,issue,2020-06-28_14h44.49.658,Tymula Experiment,3.2.3,Win32,60
,,left,5.894000053,1,0,160,33,1,159,8,8,0,25,75,0,0,0.5,-0.5,-0.5,-0.5,-0.5,issue,2020-06-28_14h44.49.658,Tymula Experiment,3.2.3,Win32,60
,,right,7.422999859,1,0,160,12,1,159,5,5,0,75,25,0,0,-0.5,0.5,0.5,0.5,0.5,issue,2020-06-28_14h44.49.658,Tymula Experiment,3.2.3,Win32,60
,,left,4.684000015,1,0,160,128,1,159,125,125,0,13,87,0,0,-0.5,0.5,0.5,0.5,0.5,issue,2020-06-28_14h44.49.658,Tymula Experiment,3.2.3,Win32,60
,,right,6.659999847,1,0,160,141,1,159,125,125,0,38,38,0.156,24,0.5,-0.5,-0.5,-0.5,-0.5,issue,2020-06-28_14h44.49.658,Tymula Experiment,3.2.3,Win32,60
,,right,2.361999989,1,0,160,66,1,159,20,20,0,38,62,0,0,-0.5,0.5,0.5,0.5,0.5,issue,2020-06-28_14h44.49.658,Tymula Experiment,3.2.3,Win32,60
,,right,3.832000017,1,0,160,11,1,159,5,5,0,50,50,0,0,-0.5,0.5,0.5,0.5,0.5,issue,2020-06-28_14h44.49.658,Tymula Experiment,3.2.3,Win32,60
,,left,7.957999945,1,0,160,3,1,159,5,5,0,50,50,0,0,0.5,-0.5,-0.5,-0.5,-0.5,issue,2020-06-28_14h44.49.658,Tymula Experiment,3.2.3,Win32,60
,,right,8.427999973,1,0,160,144,1,159,-125,-125,0,13,87,0,0,-0.5,0.5,0.5,0.5,0.5,issue,2020-06-28_14h44.49.658,Tymula Experiment,3.2.3,Win32,60
,,right,7.164000034,1,0,160,4,1,159,5,5,0,75,25,0,0,-0.5,0.5,0.5,0.5,0.5,issue,2020-06-28_14h44.49.658,Tymula Experiment,3.2.3,Win32,60
,,right,6.423000097,1,0,160,134,1,159,125,125,0,25,25,0.325,50,0.5,-0.5,-0.5,-0.5,-0.5,issue,2020-06-28_14h44.49.658,Tymula Experiment,3.2.3,Win32,60
,,right,10.14400005,1,0,160,102,1,159,50,50,0,25,25,0.325,50,0.5,-0.5,-0.5,-0.5,-0.5,issue,2020-06-28_14h44.49.658,Tymula Experiment,3.2.3,Win32,60
,,left,10.82700014,1,0,160,34,1,159,8,8,0,38,62,0,0,-0.5,0.5,0.5,0.5,0.5,issue,2020-06-28_14h44.49.658,Tymula Experiment,3.2.3,Win32,60
,,left,7.945000172,1,0,160,45,1,159,8,8,0,38,38,0.156,24,0.5,-0.5,-0.5,-0.5,-0.5,issue,2020-06-28_14h44.49.658,Tymula Experiment,3.2.3,Win32,60
,,right,10.26300001,1,0,160,69,1,159,20,20,0,38,38,0.156,24,-0.5,0.5,0.5,0.5,0.5,issue,2020-06-28_14h44.49.658,Tymula Experiment,3.2.3,Win32,60
,,right,10.76199985,1,0,160,21,1,159,-5,-5,0,38,38,0.156,24,-0.5,0.5,0.5,0.5,0.5,issue,2020-06-28_14h44.49.658,Tymula Experiment,3.2.3,Win32,60
,,right,4.511000156,1,0,160,110,1,159,50,50,0,25,25,0.325,50,-0.5,0.5,0.5,0.5,0.5,issue,2020-06-28_14h44.49.658,Tymula Experiment,3.2.3,Win32,60
,,right,5.225999832,1,0,160,114,1,159,-50,-50,0,38,62,0,0,-0.5,0.5,0.5,0.5,0.5,issue,2020-06-28_14h44.49.658,Tymula Experiment,3.2.3,Win32,60
,,right,8.628000021,1,0,160,146,1,159,-125,-125,0,38,62,0,0,-0.5,0.5,0.5,0.5,0.5,issue,2020-06-28_14h44.49.658,Tymula Experiment,3.2.3,Win32,60
,,right,9.009000063,1,0,160,52,1,159,-8,-8,0,75,25,0,0,-0.5,0.5,0.5,0.5,0.5,issue,2020-06-28_14h44.49.658,Tymula Experiment,3.2.3,Win32,60
,,left,6.986000061,1,0,160,93,1,159,-20,-20,0,38,38,0.156,24,0.5,-0.5,-0.5,-0.5,-0.5,issue,2020-06-28_14h44.49.658,Tymula Experiment,3.2.3,Win32,60
,,left,5.004999876,1,0,160,101,1,159,50,50,0,38,38,0.156,24,-0.5,0.5,0.5,0.5,0.5,issue,2020-06-28_14h44.49.658,Tymula Experiment,3.2.3,Win32,60
,,right,9.595000029,1,0,160,1,1,159,5,5,0,25,75,0,0,0.5,-0.5,-0.5,-0.5,-0.5,issue,2020-06-28_14h44.49.658,Tymula Experiment,3.2.3,Win32,60
,,right,7.407999992,1,0,160,43,1,159,8,8,0,50,50,0,0,-0.5,0.5,0.5,0.5,0.5,issue,2020-06-28_14h44.49.658,Tymula Experiment,3.2.3,Win32,60
,,left,6.340999842,1,0,160,40,1,159,8,8,0,13,87,0,0,0.5,-0.5,-0.5,-0.5,-0.5,issue,2020-06-28_14h44.49.658,Tymula Experiment,3.2.3,Win32,60
,,right,4.545000076,1,0,160,111,1,159,50,50,0,13,13,0.481,74,0.5,-0.5,-0.5,-0.5,-0.5,issue,2020-06-28_14h44.49.658,Tymula Experiment,3.2.3,Win32,60
,,left,9.404999971,1,0,160,150,1,159,-125,-125,0,25,25,0.325,50,0.5,-0.5,-0.5,-0.5,-0.5,issue,2020-06-28_14h44.49.658,Tymula Experiment,3.2.3,Win32,60
,,left,3.613999844,1,0,160,58,1,159,-8,-8,0,38,62,0,0,0.5,-0.5,-0.5,-0.5,-0.5,issue,2020-06-28_14h44.49.658,Tymula Experiment,3.2.3,Win32,60
,,right,6.431999922,1,0,160,15,1,159,5,5,0,13,13,0.481,74,0.5,-0.5,-0.5,-0.5,-0.5,issue,2020-06-28_14h44.49.658,Tymula Experiment,3.2.3,Win32,60
,,right,4.355000019,1,0,160,100,1,159,50,50,0,75,25,0,0,-0.5,0.5,0.5,0.5,0.5,issue,2020-06-28_14h44.49.658,Tymula Experiment,3.2.3,Win32,60
,,right,10.45100021,1,0,160,8,1,159,5,5,0,13,87,0,0,0.5,-0.5,-0.5,-0.5,-0.5,issue,2020-06-28_14h44.49.658,Tymula Experiment,3.2.3,Win32,60
,,left,2.388000011,1,0,160,86,1,159,-20,-20,0,25,25,0.325,50,0.5,-0.5,-0.5,-0.5,-0.5,issue,2020-06-28_14h44.49.658,Tymula Experiment,3.2.3,Win32,60
,,left,5.115999937,1,0,160,22,1,159,-5,-5,0,25,25,0.325,50,0.5,-0.5,-0.5,-0.5,-0.5,issue,2020-06-28_14h44.49.658,Tymula Experiment,3.2.3,Win32,60
,,left,5.545000076,1,0,160,118,1,159,-50,-50,0,25,25,0.325,50,0.5,-0.5,-0.5,-0.5,-0.5,issue,2020-06-28_14h44.49.658,Tymula Experiment,3.2.3,Win32,60
,,left,13.20799994,1,0,160,131,1,159,125,125,0,50,50,0,0,0.5,-0.5,-0.5,-0.5,-0.5,issue,2020-06-28_14h44.49.658,Tymula Experiment,3.2.3,Win32,60
,,right,6.125,1,0,160,60,1,159,-8,-8,0,75,25,0,0,-0.5,0.5,0.5,0.5,0.5,issue,2020-06-28_14h44.49.658,Tymula Experiment,3.2.3,Win32,60
,,right,2.628000021,1,0,160,87,1,159,-20,-20,0,13,13,0.481,74,-0.5,0.5,0.5,0.5,0.5,issue,2020-06-28_14h44.49.658,Tymula Experiment,3.2.3,Win32,60
,,left,4.676000118,1,0,160,157,1,159,-125,-125,0,38,38,0.156,24,0.5,-0.5,-0.5,-0.5,-0.5,issue,2020-06-28_14h44.49.658,Tymula Experiment,3.2.3,Win32,60
,,right,7.226999998,1,0,160,145,1,159,-125,-125,0,25,75,0,0,0.5,-0.5,-0.5,-0.5,-0.5,issue,2020-06-28_14h44.49.658,Tymula Experiment,3.2.3,Win32,60
,,left,2.338000059,1,0,160,136,1,159,125,125,0,13,87,0,0,0.5,-0.5,-0.5,-0.5,-0.5,issue,2020-06-28_14h44.49.658,Tymula Experiment,3.2.3,Win32,60
,,right,11,1,0,160,44,1,159,8,8,0,75,25,0,0,-0.5,0.5,0.5,0.5,0.5,issue,2020-06-28_14h44.49.658,Tymula Experiment,3.2.3,Win32,60
,,left,6.477999926,1,0,160,47,1,159,8,8,0,13,13,0.481,74,0.5,-0.5,-0.5,-0.5,-0.5,issue,2020-06-28_14h44.49.658,Tymula Experiment,3.2.3,Win32,60
,,right,9.059000015,1,0,160,122,1,159,-50,-50,0,38,62,0,0,0.5,-0.5,-0.5,-0.5,-0.5,issue,2020-06-28_14h44.49.658,Tymula Experiment,3.2.3,Win32,60
,,left,4.695000172,1,0,160,17,1,159,-5,-5,0,25,75,0,0,0.5,-0.5,-0.5,-0.5,-0.5,issue,2020-06-28_14h44.49.658,Tymula Experiment,3.2.3,Win32,60
,,right,6.407000065,1,0,160,159,1,159,-125,-125,0,13,13,0.481,74,0.5,-0.5,-0.5,-0.5,-0.5,issue,2020-06-28_14h44.49.658,Tymula Experiment,3.2.3,Win32,60
,,right,5.562999964,1,0,160,37,1,159,8,8,0,38,38,0.156,24,-0.5,0.5,0.5,0.5,0.5,issue,2020-06-28_14h44.49.658,Tymula Experiment,3.2.3,Win32,60
,,right,7.761000156,1,0,160,56,1,159,-8,-8,0,13,87,0,0,0.5,-0.5,-0.5,-0.5,-0.5,issue,2020-06-28_14h44.49.658,Tymula Experiment,3.2.3,Win32,60
,,left,4.480000019,1,0,160,26,1,159,-5,-5,0,38,62,0,0,0.5,-0.5,-0.5,-0.5,-0.5,issue,2020-06-28_14h44.49.658,Tymula Experiment,3.2.3,Win32,60
,,right,3.111999989,1,0,160,46,1,159,8,8,0,25,25,0.325,50,-0.5,0.5,0.5,0.5,0.5,issue,2020-06-28_14h44.49.658,Tymula Experiment,3.2.3,Win32,60
,,right,7.559000015,1,0,160,59,1,159,-8,-8,0,50,50,0,0,-0.5,0.5,0.5,0.5,0.5,issue,2020-06-28_14h44.49.658,Tymula Experiment,3.2.3,Win32,60
,,right,4.523000002,1,0,160,65,1,159,20,20,0,25,75,0,0,0.5,-0.5,-0.5,-0.5,-0.5,issue,2020-06-28_14h44.49.658,Tymula Experiment,3.2.3,Win32,60
,,left,7.210000038,1,0,160,48,1,159,-8,-8,0,13,87,0,0,-0.5,0.5,0.5,0.5,0.5,issue,2020-06-28_14h44.49.658,Tymula Experiment,3.2.3,Win32,60
,,right,8.614000082,1,0,160,90,1,159,-20,-20,0,38,62,0,0,0.5,-0.5,-0.5,-0.5,-0.5,issue,2020-06-28_14h44.49.658,Tymula Experiment,3.2.3,Win32,60
,,right,4.089999914,1,0,160,55,1,159,-8,-8,0,13,13,0.481,74,-0.5,0.5,0.5,0.5,0.5,issue,2020-06-28_14h44.49.658,Tymula Experiment,3.2.3,Win32,60
,,right,6.194000006,1,0,160,84,1,159,-20,-20,0,75,25,0,0,-0.5,0.5,0.5,0.5,0.5,issue,2020-06-28_14h44.49.658,Tymula Experiment,3.2.3,Win32,60
,,right,2.240999937,1,0,160,57,1,159,-8,-8,0,25,75,0,0,-0.5,0.5,0.5,0.5,0.5,issue,2020-06-28_14h44.49.658,Tymula Experiment,3.2.3,Win32,60
,,left,1.866000175,1,0,160,24,1,159,-5,-5,0,13,87,0,0,0.5,-0.5,-0.5,-0.5,-0.5,issue,2020-06-28_14h44.49.658,Tymula Experiment,3.2.3,Win32,60
,,right,7.165999889,1,0,160,133,1,159,125,125,0,38,38,0.156,24,-0.5,0.5,0.5,0.5,0.5,issue,2020-06-28_14h44.49.658,Tymula Experiment,3.2.3,Win32,60
,,left,3.193000078,1,0,160,35,1,159,8,8,0,50,50,0,0,0.5,-0.5,-0.5,-0.5,-0.5,issue,2020-06-28_14h44.49.658,Tymula Experiment,3.2.3,Win32,60
,,right,4.013999939,1,0,160,71,1,159,20,20,0,13,13,0.481,74,-0.5,0.5,0.5,0.5,0.5,issue,2020-06-28_14h44.49.658,Tymula Experiment,3.2.3,Win32,60
,,left,4.244000196,1,0,160,105,1,159,50,50,0,25,75,0,0,-0.5,0.5,0.5,0.5,0.5,issue,2020-06-28_14h44.49.658,Tymula Experiment,3.2.3,Win32,60
,,right,3.954999924,1,0,160,5,1,159,5,5,0,38,38,0.156,24,-0.5,0.5,0.5,0.5,0.5,issue,2020-06-28_14h44.49.658,Tymula Experiment,3.2.3,Win32,60
,,left,9.077000141,1,0,160,83,1,159,-20,-20,0,50,50,0,0,0.5,-0.5,-0.5,-0.5,-0.5,issue,2020-06-28_14h44.49.658,Tymula Experiment,3.2.3,Win32,60
,,left,3.815000057,1,0,160,63,1,159,-8,-8,0,13,13,0.481,74,0.5,-0.5,-0.5,-0.5,-0.5,issue,2020-06-28_14h44.49.658,Tymula Experiment,3.2.3,Win32,60
,,right,4.871999979,1,0,160,76,1,159,20,20,0,75,25,0,0,-0.5,0.5,0.5,0.5,0.5,issue,2020-06-28_14h44.49.658,Tymula Experiment,3.2.3,Win32,60
,,left,3.934000015,1,0,160,127,1,159,-50,-50,0,13,13,0.481,74,0.5,-0.5,-0.5,-0.5,-0.5,issue,2020-06-28_14h44.49.658,Tymula Experiment,3.2.3,Win32,60
,,right,4.157999992,1,0,160,129,1,159,125,125,0,25,75,0,0,0.5,-0.5,-0.5,-0.5,-0.5,issue,2020-06-28_14h44.49.658,Tymula Experiment,3.2.3,Win32,60
,,right,4.612999916,1,0,160,103,1,159,50,50,0,13,13,0.481,74,-0.5,0.5,0.5,0.5,0.5,issue,2020-06-28_14h44.49.658,Tymula Experiment,3.2.3,Win32,60
,,right,5.671000004,1,0,160,36,1,159,8,8,0,75,25,0,0,-0.5,0.5,0.5,0.5,0.5,issue,2020-06-28_14h44.49.658,Tymula Experiment,3.2.3,Win32,60
,,left,8.064999819,1,0,160,38,1,159,8,8,0,25,25,0.325,50,0.5,-0.5,-0.5,-0.5,-0.5,issue,2020-06-28_14h44.49.658,Tymula Experiment,3.2.3,Win32,60
,,right,2.93900013,1,0,160,104,1,159,50,50,0,13,87,0,0,0.5,-0.5,-0.5,-0.5,-0.5,issue,2020-06-28_14h44.49.658,Tymula Experiment,3.2.3,Win32,60
,,right,10.61500001,1,0,160,156,1,159,-125,-125,0,75,25,0,0,-0.5,0.5,0.5,0.5,0.5,issue,2020-06-28_14h44.49.658,Tymula Experiment,3.2.3,Win32,60
,,right,13.37899995,1,0,160,153,1,159,-125,-125,0,25,75,0,0,-0.5,0.5,0.5,0.5,0.5,issue,2020-06-28_14h44.49.658,Tymula Experiment,3.2.3,Win32,60
,,left,6.837000132,1,0,160,0,1,159,5,5,0,13,87,0,0,-0.5,0.5,0.5,0.5,0.5,issue,2020-06-28_14h44.49.658,Tymula Experiment,3.2.3,Win32,60
,,left,5.300000191,1,0,160,61,1,159,-8,-8,0,38,38,0.156,24,0.5,-0.5,-0.5,-0.5,-0.5,issue,2020-06-28_14h44.49.658,Tymula Experiment,3.2.3,Win32,60
,,right,2.993000031,1,0,160,14,1,159,5,5,0,25,25,0.325,50,-0.5,0.5,0.5,0.5,0.5,issue,2020-06-28_14h44.49.658,Tymula Experiment,3.2.3,Win32,60
,,right,9.57400012,1,0,160,148,1,159,-125,-125,0,75,25,0,0,-0.5,0.5,0.5,0.5,0.5,issue,2020-06-28_14h44.49.658,Tymula Experiment,3.2.3,Win32,60
,,left,3.256999969,1,0,160,62,1,159,-8,-8,0,25,25,0.325,50,-0.5,0.5,0.5,0.5,0.5,issue,2020-06-28_14h44.49.658,Tymula Experiment,3.2.3,Win32,60
,,left,10.34299994,1,0,160,125,1,159,-50,-50,0,38,38,0.156,24,0.5,-0.5,-0.5,-0.5,-0.5,issue,2020-06-28_14h44.49.658,Tymula Experiment,3.2.3,Win32,60
,,right,2.372000217,1,0,160,30,1,159,-5,-5,0,25,25,0.325,50,-0.5,0.5,0.5,0.5,0.5,issue,2020-06-28_14h44.49.658,Tymula Experiment,3.2.3,Win32,60
,,left,2.930999994,1,0,160,31,1,159,-5,-5,0,13,13,0.481,74,0.5,-0.5,-0.5,-0.5,-0.5,issue,2020-06-28_14h44.49.658,Tymula Experiment,3.2.3,Win32,60
,,left,10.51300001,1,0,160,92,1,159,-20,-20,0,75,25,0,0,-0.5,0.5,0.5,0.5,0.5,issue,2020-06-28_14h44.49.658,Tymula Experiment,3.2.3,Win32,60
,,right,3.538000107,1,0,160,41,1,159,8,8,0,25,75,0,0,-0.5,0.5,0.5,0.5,0.5,issue,2020-06-28_14h44.49.658,Tymula Experiment,3.2.3,Win32,60
,,right,7.502000093,1,0,160,123,1,159,-50,-50,0,50,50,0,0,-0.5,0.5,0.5,0.5,0.5,issue,2020-06-28_14h44.49.658,Tymula Experiment,3.2.3,Win32,60
,,left,2.944999933,1,0,160,73,1,159,20,20,0,25,75,0,0,-0.5,0.5,0.5,0.5,0.5,issue,2020-06-28_14h44.49.658,Tymula Experiment,3.2.3,Win32,60
,,left,7.061000109,1,0,160,121,1,159,-50,-50,0,25,75,0,0,-0.5,0.5,0.5,0.5,0.5,issue,2020-06-28_14h44.49.658,Tymula Experiment,3.2.3,Win32,60
,,right,5.165999889,1,0,160,94,1,159,-20,-20,0,25,25,0.325,50,-0.5,0.5,0.5,0.5,0.5,issue,2020-06-28_14h44.49.658,Tymula Experiment,3.2.3,Win32,60
,,right,4.271000147,1,0,160,132,1,159,125,125,0,75,25,0,0,-0.5,0.5,0.5,0.5,0.5,issue,2020-06-28_14h44.49.658,Tymula Experiment,3.2.3,Win32,60
,,right,7.225000143,1,0,160,119,1,159,-50,-50,0,13,13,0.481,74,-0.5,0.5,0.5,0.5,0.5,issue,2020-06-28_14h44.49.658,Tymula Experiment,3.2.3,Win32,60
,,right,4.529000044,1,0,160,115,1,159,-50,-50,0,50,50,0,0,0.5,-0.5,-0.5,-0.5,-0.5,issue,2020-06-28_14h44.49.658,Tymula Experiment,3.2.3,Win32,60
,,right,6.046000004,1,0,160,25,1,159,-5,-5,0,25,75,0,0,-0.5,0.5,0.5,0.5,0.5,issue,2020-06-28_14h44.49.658,Tymula Experiment,3.2.3,Win32,60
,,right,4.375,1,0,160,89,1,159,-20,-20,0,25,75,0,0,-0.5,0.5,0.5,0.5,0.5,issue,2020-06-28_14h44.49.658,Tymula Experiment,3.2.3,Win32,60
,,left,3.828999996,1,0,160,49,1,159,-8,-8,0,25,75,0,0,0.5,-0.5,-0.5,-0.5,-0.5,issue,2020-06-28_14h44.49.658,Tymula Experiment,3.2.3,Win32,60
,,left,3.026000023,1,0,160,9,1,159,5,5,0,25,75,0,0,-0.5,0.5,0.5,0.5,0.5,issue,2020-06-28_14h44.49.658,Tymula Experiment,3.2.3,Win32,60
,,left,7.030999899,1,0,160,68,1,159,20,20,0,75,25,0,0,-0.5,0.5,0.5,0.5,0.5,issue,2020-06-28_14h44.49.658,Tymula Experiment,3.2.3,Win32,60
